position	frequency
1	248.59
2	249.04
3	248.55
4	249.01
5	249
6	248.58
7	248.4
8	249.11
9	248.64
10	248.73
11	249.15
12	248.38
13	248.85
14	248.68
15	249.08
16	248.65
17	248.86
18	249.05
19	249.51
20	249.69
21	249.48
22	249.56
23	250.3
24	249.57
25	249.02
26	248.96
27	249.62
28	249.29
29	249.37
30	249.62
31	249.46
32	249.28
33	249.78
34	249.74
35	249.88
36	249.54
37	249.44
38	249.31
39	249.47
40	249.28
41	249.64
42	248.98
43	249.05
44	249.06
45	249.17
46	249.08
47	248.58
48	248.9
49	248.86
50	252.38
51	245.59
52	245.4
53	246.07
54	245.35
55	245.34
56	245.14
57	244.67
58	245.31
59	245.14
60	245.29
61	244.94
62	245.51
63	245.39
64	245.71
65	245.87
66	245.72
67	245.65
68	245.63
69	245.72
70	245.47
71	245.85
72	245.16
73	245.52
74	245.8
75	245.75
76	245.88
77	246.16
78	245.87
79	245.95
80	245.65
81	245.74
82	245.51
83	245.45
84	245.68
85	245.15
86	245.81
87	245.39
88	245.29
89	245.37
90	245.23
91	245.25
92	245.85
93	245.03
94	245.59
95	245.11
96	245.4
97	245.37
98	245.28
99	245.07
100	244.99
101	245.66
102	245.06
103	245.39
104	244.86
105	244.8
106	245.34
107	245.97
108	244.99
109	244.91
110	245.81
111	245.53
112	244.73
113	245
114	245.35
115	245.09
116	245.44
117	245.14
118	245.18
119	245.52
120	245.22
121	245.5
122	245.91
123	245.48
124	245.67
125	245.39
126	245.85
127	245.71
128	245.38
129	245.86
130	245.72
131	245.96
132	245.81
133	245.59
134	245.68
135	245.11
136	245.37
137	245.58
138	245.41
139	245.32
140	245.61
141	245.62
142	244.98
143	245.01
144	245.18
145	245.39
146	245.6
147	245.36
148	245.57
149	245.35
150	244.43
151	244.95
152	245.24
153	245.18
154	245.53
155	245.35
156	245.32
157	245.04
158	244.95
159	245.47
160	244.8
161	245.5
162	245.11
163	245.33
164	245.2
165	245.2
166	244.33
167	244.76
168	244.61
169	245.13
170	244.93
171	244.91
172	244.85
173	245.13
174	245.23
175	245.21
176	245.34
177	245.64
178	245.5
179	245.6
180	245.75
181	245.49
182	245.08
183	245.41
184	245.04
185	245.25
186	245.16
187	245.23
188	245.05
189	245.99
190	245.74
191	245.38
192	245.54
193	245.51
194	245.96
195	246.2
196	245.37
197	245.58
198	245.82
199	245.81
200	245.67
201	245.25
202	245.64
203	246.02
204	245.66
205	246.06
206	245.67
207	245.62
208	245.09
209	245.6
210	245.15
211	245.45
212	245.59
213	245.4
214	245.19
215	244.9
216	245.34
217	245.01
218	244.58
219	244.45
220	244.74
221	244.03
222	244.54
223	244.13
224	243.26
225	243.49
226	243.58
227	243.68
228	243.08
229	243.22
230	243.59
231	243.17
232	243.13
233	243.21
234	243.38
235	243.35
236	242.91
237	243.26
238	243.17
239	243.75
240	243.53
241	242.96
242	243.35
243	243.86
244	244.1
245	244.13
246	244.06
247	244.11
248	243.88
249	244.05
250	244.84
251	243.81
252	244.2
253	243.95
254	243.8
255	244.25
256	244.04
257	244.19
258	244.13
259	244.03
260	243.61
261	243.8
262	244.38
263	243.77
264	243.64
265	244.2
266	244.35
267	243.89
268	244.28
269	243.83
270	244.23
271	243.97
272	244.32
273	243.83
274	244.47
275	244.41
276	244.3
277	244.48
278	244.29
279	244.61
280	244.74
281	244.47
282	244.47
283	244.27
284	244.9
285	244.48
286	244.78
287	244.36
288	244.21
289	244.41
290	244.54
291	244.27
292	245
293	244.59
294	245.19
295	245.29
296	245.02
297	245.39
298	245.12
299	245.52
300	244.47
301	244.38
302	245.1
303	244.71
304	244.74
305	244.43
306	244.01
307	244.64
308	244.13
309	244.37
310	244.3
311	244.19
312	244.3
313	244.45
314	244.35
315	244.37
316	244.51
317	244.14
318	244.11
319	244.58
320	244.45
321	244.71
322	244.16
323	244.43
324	244.59
325	245.09
326	244.31
327	244.59
328	243.93
329	244.35
330	243.7
331	243.54
332	243.64
333	243.21
334	243.6
335	244.05
336	244.2
337	243.69
338	243.67
339	244.01
340	243.79
341	244.33
342	243.71
343	243.05
344	243.09
345	243.2
346	243.22
347	243.14
348	242.81
349	242.95
350	242.7
351	242.77
352	242.97
353	242.09
354	241.82
355	241.88
356	242.07
357	242.18
358	241.53
359	241.66
360	241.62
361	241.16
362	241.01
363	241.56
364	241.2
365	241.44
366	241.62
367	242.08
368	242.46
369	242.12
370	242.29
371	242.32
372	242.06
373	242.18
374	242.14
375	242.13
376	241.57
377	242.12
