position	frequency
1	317.71
2	317.33
3	318.28
4	318.62
5	317.92
6	318
7	317.64
8	318.11
9	317.52
10	318.53
11	318.37
12	318.27
13	318.45
14	318.38
15	317.96
16	317.69
17	318.08
18	318.09
19	317.58
20	317.2
21	316.81
22	317.52
23	316.89
24	317.1
25	317.07
26	316.83
27	316.09
28	316.07
29	316.82
30	317.16
31	319.63
32	313.62
33	313.84
34	314.09
35	313.94
36	314.46
37	314
38	314.45
39	314.1
40	315.4
41	314.63
42	314.66
43	314.92
44	314.74
45	314.86
46	314.71
47	315
48	314.96
49	315.07
50	314.86
51	314.79
52	314.66
53	314.68
54	314.53
55	314.96
56	313.99
57	314.26
58	314.21
59	313.83
60	314.4
61	314.3
62	314.6
63	314.31
64	314.62
65	314.41
66	314.8
67	314.9
68	314.73
69	314.11
70	314.48
71	314.68
72	314.83
73	314.26
74	314.04
75	314.03
76	314.38
77	314.57
78	313.96
79	314.12
80	314.77
81	314.41
82	313.87
83	314.22
84	314.18
85	314.54
86	314.61
87	314.72
88	314.87
89	314.91
90	314.48
91	314.87
92	314.59
93	314.94
94	315.47
95	315.06
96	315.37
97	315.07
98	315.25
99	314.94
100	314.95
101	315.17
102	315.9
103	315.22
104	315.32
105	315.21
106	316.17
107	315.51
108	315.45
109	315.85
110	315.87
111	315.62
112	316.03
113	316.1
114	315.88
115	316.43
116	316.05
117	316.96
118	316.95
119	315.97
120	316.61
121	315.87
122	316.49
123	316.62
124	316.5
125	316.01
126	316.48
127	316.75
128	317.43
129	316.6
130	316.53
131	316.21
132	316.2
133	316.25
134	315.89
135	315.93
136	316.34
137	315.81
138	316.42
139	315.34
140	315.93
141	315.93
142	316.47
143	315.87
144	316.06
145	316.12
146	316.01
147	315.27
148	315.46
149	316.11
150	316.56
151	315.38
152	315.74
153	316.5
154	315.29
155	315.66
156	316.15
157	315.64
158	315.39
159	315.73
160	316.09
161	315.95
162	315.54
163	316.11
164	315.69
165	316.93
166	315.68
167	316.1
168	315.74
169	315.77
170	315.3
171	315.29
172	315.37
173	315.19
174	314.96
175	315.52
176	315.85
177	316.58
178	315.29
179	315.93
180	315.49
181	316.21
182	316
183	315.47
184	315.7
185	315.27
