position	frequency
1	2
2	3
3	6
4	6
5	8
6	9
7	10
8	11
9	14
10	14
11	14
12	14
13	17
14	19
15	20
16	20
17	21
18	22
19	23
20	23
21	24
22	24
23	24
24	27
25	28
26	30
27	31
28	31
29	32
30	33
31	33
32	33
33	33
34	34
35	36
36	37
37	38
38	38
39	38
40	40
41	41
42	42
43	42
44	43
45	43
46	43
47	44
48	46
49	46
50	47
51	48
52	48
53	48
54	49
55	51
56	51
57	52
58	52
59	52
60	53
61	54
62	55
63	55
64	55
65	56
66	56
67	56
68	56
69	56
70	56
71	56
72	56
73	57
74	58
75	59
76	60
77	60
78	60
79	61
80	61
81	61
82	62
83	62
84	62
85	64
86	64
87	64
88	65
89	66
90	67
91	68
92	68
93	68
94	68
95	70
96	70
97	70
98	70
99	71
100	72
101	73
102	74
103	74
104	75
105	75
106	75
107	76
108	76
109	76
110	78
111	78
112	78
113	78
114	78
115	78
116	78
117	79
118	81
119	81
120	81
121	81
122	81
123	81
124	82
125	82
126	82
127	82
128	83
129	83
130	83
131	83
132	83
133	83
134	83
135	83
136	83
137	83
138	84
139	85
140	86
141	87
142	88
143	88
144	88
145	88
146	89
147	89
148	89
149	89
150	90
151	93
152	95
153	95
154	95
155	95
156	95
157	95
158	95
159	97
160	97
161	98
162	99
163	100
164	100
165	101
166	101
167	102
168	102
169	103
170	107
171	109
172	110
173	111
174	111
175	111
176	111
177	111
178	113
179	115
180	117
181	117
182	118
183	118
184	119
185	123
186	123
187	123
188	123
189	124
190	124
191	124
192	127
193	128
194	131
195	132
196	132
197	134
198	135
199	136
200	137
201	137
202	140
203	142
204	142
205	143
206	144
207	144
208	145
209	146
210	150
211	151
212	151
213	152
214	153
215	156
216	159
217	162
218	163
219	164
220	164
221	167
222	167
223	166
224	166
225	167
226	167
227	167
228	169
229	169
230	170
231	172
232	172
233	172
234	173
235	174
236	175
237	174
238	176
239	179
240	181
241	183
242	184
243	184
244	185
245	185
246	185
247	186
248	186
249	185
250	185
251	184
252	187
253	190
254	189
255	190
256	191
257	195
258	195
259	195
260	197
261	198
262	199
263	202
264	204
265	206
266	207
267	209
268	207
269	210
270	213
271	213
272	213
273	217
274	217
275	218
276	219
277	219
278	220
279	221
280	223
281	225
282	223
283	222
284	222
285	222
286	223
287	224
288	226
289	226
290	225
291	224
292	225
293	223
294	223
295	223
296	224
297	222
298	221
299	222
300	222
301	222
302	222
303	223
304	221
305	220
306	220
307	221
308	221
309	221
310	221
311	223
312	222
313	223
314	224
315	223
316	222
317	222
318	221
319	222
320	223
321	223
322	222
323	222
324	223
325	223
326	224
327	225
328	226
329	227
330	228
331	229
332	230
333	231
334	232
335	232
336	232
337	232
338	232
339	233
340	233
341	234
342	234
343	234
344	235
345	237
346	239
347	239
348	241
349	241
350	243
351	244
352	244
353	246
354	246
355	246
356	247
357	247
358	247
359	248
360	248
361	246
362	246
363	245
364	245
365	242
366	241
367	242
368	242
369	244
370	244
371	244
372	243
373	244
374	244
375	244
376	244
377	244
378	245
379	246
380	246
381	246
382	245
383	243
384	243
385	243
386	243
387	244
388	245
389	244
390	244
391	244
392	244
393	243
394	243
395	244
396	243
397	245
398	245
399	247
400	247
401	246
402	246
403	247
404	248
405	245
406	246
407	248
408	248
409	248
410	248
411	249
412	249
413	250
414	249
415	251
416	250
417	248
418	248
419	249
420	248
421	248
422	248
423	251
424	251
425	251
426	249
427	250
428	250
429	251
430	250
431	248
432	248
433	246
434	247
435	248
436	246
437	247
438	246
439	247
440	246
441	248
442	247
443	246
444	245
445	243
446	244
447	242
448	243
449	242
450	245
451	246
452	248
453	244
454	245
455	243
456	242
457	242
458	241
459	241
460	238
461	237
462	235
463	237
464	239
465	238
466	236
467	237
468	239
469	239
470	237
471	238
472	240
473	237
474	238
475	239
476	239
477	236
478	235
479	235
480	235
481	234
482	236
483	237
484	238
485	237
486	237
487	238
488	240
489	239
490	241
491	243
492	245
493	245
494	244
495	246
496	243
497	243
498	244
499	243
500	245
501	243
502	240
503	238
504	240
505	239
506	238
507	242
508	241
509	238
510	235
511	236
512	238
513	237
514	235
515	236
516	237
517	235
518	232
519	235
520	237
521	237
522	237
523	237
524	235
525	236
526	235
527	234
528	235
529	235
530	237
531	236
532	240
533	241
534	243
535	245
536	244
537	245
538	244
539	242
540	243
541	242
542	242
543	244
544	244
545	242
546	242
547	242
548	241
549	241
550	242
551	240
552	240
553	239
554	236
555	236
556	235
557	237
558	235
559	234
560	234
561	234
562	233
563	231
564	230
565	229
566	229
567	229
568	227
569	225
570	226
571	228
572	226
573	228
574	228
575	227
576	227
577	229
578	230
579	230
580	231
581	233
582	233
583	233
584	234
585	234
586	237
587	238
588	238
589	239
590	237
591	236
592	236
593	236
594	237
595	236
596	238
597	239
598	241
599	242
600	244
601	247
602	247
603	246
604	245
605	245
606	245
607	245
608	246
609	247
610	245
611	246
612	246
613	247
614	247
615	248
616	247
617	245
618	244
619	245
620	245
621	245
622	244
623	244
624	244
625	244
626	244
627	244
628	244
629	244
630	244
631	244
632	244
633	244
634	244
635	244
636	241
637	241
638	240
639	240
640	241
641	241
642	239
643	239
644	238
645	238
646	240
647	239
648	239
649	240
650	240
651	242
652	243
653	242
654	242
655	242
656	241
657	241
658	242
659	242
660	241
661	239
662	241
663	242
664	240
665	239
666	238
667	240
668	240
669	239
670	239
671	239
672	240
673	239
674	242
675	242
676	243
677	240
678	242
679	241
680	242
681	243
682	241
683	243
684	242
685	242
686	242
687	242
688	242
689	242
690	240
691	241
692	241
693	240
694	240
695	238
696	235
697	234
698	235
699	233
700	233
701	230
702	231
703	230
704	232
705	231
706	232
707	234
708	233
709	233
710	235
711	233
712	234
713	234
714	234
715	235
716	238
717	239
718	240
719	240
720	238
721	238
722	241
723	239
724	238
725	234
726	236
727	235
728	234
729	234
730	236
731	235
732	236
733	235
734	236
735	236
736	237
737	239
738	241
739	242
740	242
741	239
742	240
743	238
744	237
745	237
746	237
747	233
748	231
749	229
750	231
751	230
752	233
753	235
754	236
755	236
756	236
757	234
758	237
759	237
760	239
761	239
762	238
763	238
764	238
765	239
766	237
767	237
768	238
769	237
770	235
771	235
772	235
773	235
774	235
775	234
776	233
777	232
778	234
779	233
780	232
781	233
782	234
783	235
784	237
785	241
786	243
787	242
788	242
789	243
790	241
791	239
792	238
793	239
794	237
795	238
796	238
797	239
798	238
799	240
800	240
801	240
802	241
803	241
804	241
805	240
806	241
807	238
808	237
809	237
810	237
811	238
812	240
813	240
814	239
815	238
816	239
817	237
818	236
819	236
820	238
821	241
822	240
823	240
824	243
825	243
826	241
827	242
828	241
829	242
830	239
831	240
832	242
833	241
834	243
835	243
836	240
837	241
838	241
839	242
840	242
841	242
842	241
843	239
844	238
845	238
846	238
847	238
848	237
849	238
850	237
851	238
852	237
853	235
854	234
855	235
856	235
857	235
858	235
859	235
860	237
861	237
862	237
863	239
864	238
865	238
866	239
867	240
868	239
869	238
870	236
871	236
872	234
873	233
874	231
875	231
876	232
877	231
878	235
879	235
880	236
881	236
882	235
883	233
884	234
885	234
886	233
887	234
888	234
889	233
890	233
891	233
892	232
893	233
894	233
895	234
896	233
897	232
898	235
899	235
900	234
901	234
902	234
903	234
904	233
905	234
906	236
907	238
908	238
909	239
910	241
911	239
912	238
913	236
914	235
915	237
916	238
917	239
918	238
919	238
920	238
921	238
922	239
923	237
924	235
925	236
926	235
927	235
928	235
929	233
930	233
931	232
932	232
933	230
934	229
935	228
936	227
937	229
938	230
939	232
940	231
941	232
942	230
943	230
944	230
945	230
946	229
947	232
