position	frequency
1	2
2	3
3	5
4	7
5	8
6	9
7	10
8	12
9	14
10	14
11	14
12	14
13	16
14	17
15	18
16	19
17	19
18	20
19	21
20	21
21	23
22	24
23	24
24	25
25	28
26	28
27	28
28	29
29	29
30	33
31	34
32	36
33	36
34	36
35	39
36	40
37	41
38	42
39	42
40	42
41	45
42	45
43	45
44	46
45	47
46	49
47	52
48	53
49	55
50	55
51	55
52	57
53	58
54	58
55	58
56	58
57	58
58	59
59	59
60	60
61	62
62	64
63	65
64	65
65	65
66	66
67	66
68	66
69	66
70	67
71	68
72	69
73	69
74	69
75	69
76	69
77	70
78	70
79	70
80	70
81	70
82	70
83	70
84	70
85	70
86	70
87	71
88	71
89	71
90	71
91	71
92	72
93	72
94	72
95	72
96	74
97	74
98	75
99	76
100	77
101	78
102	78
103	78
104	79
105	80
106	81
107	82
108	84
109	84
110	85
111	86
112	86
113	86
114	86
115	87
116	87
117	87
118	87
119	87
120	87
121	88
122	89
123	91
124	92
125	92
126	92
127	92
128	93
129	94
130	95
131	96
132	97
133	98
134	98
135	98
136	98
137	99
138	100
139	100
140	101
141	101
142	102
143	102
144	103
145	103
146	103
147	104
148	104
149	104
150	104
151	106
152	106
153	107
154	107
155	108
156	110
157	112
158	114
159	114
160	114
161	114
162	115
163	115
164	115
165	116
166	117
167	118
168	119
169	119
170	121
171	121
172	123
173	125
174	127
175	129
176	130
177	131
178	131
179	131
180	131
181	131
182	132
183	132
184	133
185	135
186	137
187	139
188	142
189	144
190	146
191	148
192	149
193	150
194	152
195	154
196	155
197	155
198	157
199	157
200	159
201	159
202	159
203	160
204	163
205	164
206	164
207	164
208	167
209	167
210	169
211	168
212	169
213	171
214	171
215	171
216	173
217	176
218	180
219	180
220	182
221	183
222	184
223	185
224	185
225	184
226	184
227	186
228	189
229	192
230	195
231	195
232	196
233	197
234	197
235	200
236	200
237	202
238	204
239	205
240	205
241	205
242	204
243	205
244	205
245	207
246	208
247	207
248	210
249	213
250	215
251	216
252	216
253	216
254	216
255	216
256	216
257	218
258	221
259	222
260	223
261	223
262	225
263	224
264	226
265	227
266	228
267	230
268	231
269	230
270	230
271	231
272	229
273	229
274	227
275	228
276	230
277	228
278	228
279	227
280	227
281	228
282	230
283	233
284	232
285	233
286	233
287	234
288	234
289	232
290	232
291	234
292	235
293	234
294	234
295	234
296	234
297	235
298	237
299	237
300	237
301	240
302	241
303	242
304	241
305	240
306	238
307	238
308	235
309	237
310	239
311	239
312	238
313	238
314	239
315	238
316	239
317	240
318	241
319	239
320	239
321	241
322	241
323	241
324	242
325	241
326	239
327	240
328	240
329	242
330	242
331	241
332	241
333	241
334	240
335	240
336	239
337	240
338	238
339	240
340	242
341	242
342	243
343	244
344	245
345	243
346	243
347	244
348	245
349	245
350	246
351	246
352	245
353	245
354	246
355	246
356	246
357	247
358	247
359	245
360	246
361	247
362	247
363	247
364	246
365	246
366	246
367	246
368	247
369	248
370	249
371	250
372	250
373	250
374	252
375	253
376	251
377	251
378	249
379	249
380	247
381	247
382	247
383	249
384	250
385	250
386	249
387	248
388	249
389	250
390	251
391	250
392	250
393	248
394	249
395	250
396	248
397	248
398	247
399	250
400	251
401	250
402	251
403	250
404	250
405	250
406	250
407	252
408	254
409	252
410	252
411	252
412	250
413	249
414	253
415	253
416	253
417	253
418	254
419	255
420	256
421	257
422	257
423	257
424	257
425	258
426	259
427	259
428	258
429	259
430	256
431	258
432	257
433	259
434	259
435	259
436	261
437	262
438	263
439	262
440	264
441	263
442	263
443	263
444	263
445	263
446	261
447	259
448	258
449	259
450	258
451	256
452	255
453	255
454	253
455	255
456	256
457	258
458	257
459	252
460	251
461	253
462	252
463	255
464	255
465	255
466	253
467	252
468	250
469	250
470	252
471	252
472	251
473	250
474	250
475	251
476	253
477	255
478	256
479	252
480	253
481	253
482	254
483	253
484	254
485	252
486	255
487	253
488	255
489	253
490	255
491	254
492	254
493	255
494	256
495	254
496	255
497	255
498	256
499	257
500	257
501	257
502	258
503	257
504	257
505	256
506	255
507	253
508	253
509	252
510	254
511	253
512	251
513	249
514	248
515	248
516	246
517	243
518	241
519	241
520	243
521	243
522	244
523	244
524	240
525	240
526	238
527	239
528	237
529	237
530	239
531	237
532	237
533	239
534	240
535	240
536	242
537	240
538	240
539	240
540	241
541	243
542	241
543	242
544	241
545	242
546	243
547	243
548	244
549	244
550	244
551	246
552	246
553	247
554	246
555	245
556	246
557	245
558	243
559	246
560	248
561	247
562	248
563	247
564	249
565	249
566	250
567	250
568	250
569	252
570	252
571	252
572	253
573	254
574	255
575	255
576	258
577	256
578	255
579	254
580	252
581	254
582	256
583	257
584	257
585	257
586	257
587	257
588	257
589	258
590	258
591	255
592	256
593	256
594	257
595	257
596	259
597	259
598	260
599	261
600	260
601	260
602	261
603	261
604	261
605	263
606	264
607	264
608	264
609	265
610	267
611	268
612	268
613	268
614	268
615	267
616	267
617	266
618	267
619	266
620	263
621	263
622	263
623	266
624	263
625	262
626	262
627	260
628	258
629	258
630	260
631	260
632	261
633	262
634	261
635	262
636	263
637	262
638	263
639	263
640	263
641	263
642	263
643	262
644	263
645	261
646	261
647	260
648	260
649	261
650	259
651	256
652	255
653	256
654	256
655	257
656	256
657	257
658	257
659	256
660	254
661	255
662	253
663	254
664	255
665	254
666	254
667	251
668	251
669	253
670	251
671	251
672	254
673	255
674	256
675	255
676	255
677	254
678	254
679	256
680	255
681	254
682	252
683	252
684	252
685	252
686	248
687	246
688	245
689	247
690	249
691	249
692	251
693	250
694	250
695	249
696	250
697	252
698	252
699	251
700	251
701	253
702	253
703	252
704	251
705	253
706	253
707	253
708	253
709	253
710	250
711	251
712	251
713	249
714	248
715	246
716	245
717	243
718	242
719	243
720	243
721	246
722	244
723	244
724	243
725	242
726	240
727	240
728	242
729	242
730	242
731	242
732	242
733	242
734	244
735	243
736	240
737	240
738	240
739	237
740	239
741	240
742	237
743	238
744	238
745	238
746	238
747	240
748	240
749	240
750	241
751	240
752	240
753	240
754	238
755	239
756	235
757	236
758	237
759	238
760	236
761	235
762	233
763	233
764	231
765	230
766	231
767	233
768	235
769	236
770	238
771	239
772	237
773	238
774	237
775	237
776	236
777	237
778	237
779	238
780	239
781	238
782	236
783	237
784	237
785	234
786	232
787	230
788	230
789	231
790	231
791	231
792	232
793	232
794	231
795	231
796	232
797	232
798	232
799	234
800	232
801	232
802	234
803	233
804	233
805	232
806	233
807	234
808	233
809	232
810	229
811	231
812	231
813	231
814	231
815	233
816	234
817	234
818	234
819	235
820	235
821	236
822	235
823	236
824	236
825	235
826	234
827	236
828	237
829	236
830	238
831	237
832	237
833	234
834	234
835	234
836	234
837	233
838	237
839	237
840	235
841	235
842	233
843	231
844	233
845	234
846	232
847	231
848	231
849	230
850	229
851	229
852	227
853	226
854	225
855	224
856	224
857	225
858	227
859	229
860	230
861	228
862	229
863	227
864	229
865	229
866	229
867	227
868	226
869	226
870	227
871	228
872	228
873	228
874	230
875	230
876	228
877	228
878	227
879	225
880	228
881	231
882	231
883	232
884	232
885	231
886	231
887	230
888	231
889	231
890	230
891	229
892	230
893	231
894	232
895	233
896	233
897	235
898	234
899	234
900	233
901	234
902	235
903	236
904	239
905	239
906	239
907	240
908	240
909	242
910	241
911	239
912	237
913	238
914	238
915	236
916	236
917	236
918	236
919	239
920	240
921	242
922	241
923	240
924	240
925	240
926	239
927	239
928	239
929	235
930	234
931	232
932	231
933	231
934	231
935	229
936	231
937	230
938	232
939	231
940	232
941	229
942	228
943	227
944	222
945	225
946	225
947	223
