position	frequency
6	1
7	1
8	1
9	2
10	2
11	2
12	2
13	2
14	3
15	3
16	3
17	3
18	3
19	3
20	3
21	3
22	3
23	3
24	3
25	3
26	3
27	3
28	3
29	3
30	3
31	3
32	3
33	3
34	3
35	3
36	3
37	3
38	3
39	3
40	3
41	3
42	3
43	3
44	3
45	3
46	3
47	3
48	4
49	4
50	4
51	4
52	4
53	4
54	4
55	4
56	4
57	6
58	6
59	6
60	7
61	7
62	7
63	7
64	7
65	7
66	7
67	7
68	7
69	7
70	7
71	7
72	7
73	7
74	8
75	8
76	9
77	9
78	9
79	9
80	9
81	9
82	9
83	9
84	9
85	9
86	9
87	9
88	9
89	10
90	10
91	10
92	10
93	10
94	10
95	10
96	10
97	10
98	10
99	10
100	10
101	10
102	11
103	11
104	11
105	11
106	11
107	11
108	11
109	11
110	11
111	11
112	11
113	11
114	11
115	11
116	11
117	11
118	11
119	11
120	11
121	11
122	11
123	11
124	11
125	11
126	11
127	11
128	11
129	11
130	11
131	11
132	11
133	11
134	11
135	11
136	11
137	11
138	11
139	11
140	11
141	11
142	11
143	11
144	11
145	11
146	11
147	11
148	11
149	11
150	11
151	11
152	11
153	11
154	11
155	11
156	11
157	11
158	11
159	11
160	11
161	11
162	11
163	11
164	11
165	12
166	12
167	12
168	12
169	12
170	12
171	12
172	12
173	12
174	12
175	12
176	12
177	12
178	12
179	12
180	12
181	12
182	13
183	14
184	14
185	14
186	15
187	15
188	15
189	16
190	16
191	16
192	16
193	16
194	16
195	16
196	16
197	16
198	16
199	16
200	16
201	16
202	16
203	16
204	16
205	16
206	16
207	16
208	16
209	17
210	17
211	17
212	17
213	17
214	17
215	17
216	17
217	17
218	18
219	18
220	18
221	18
222	18
223	18
224	18
225	18
226	18
227	18
228	18
229	18
230	18
231	18
232	18
233	20
234	20
235	21
236	21
237	21
238	21
239	21
240	21
241	21
242	21
243	21
244	21
245	21
246	21
247	21
248	21
249	21
250	21
251	21
252	21
253	22
254	22
255	23
256	24
257	25
258	25
259	25
260	25
261	25
262	25
263	25
264	25
265	25
266	25
267	26
268	26
269	26
270	26
271	26
272	26
273	27
274	27
275	27
276	27
277	27
278	27
279	27
280	27
281	27
282	27
283	28
284	29
285	29
286	30
287	30
288	30
289	30
290	30
291	30
292	30
293	30
294	30
295	31
296	31
297	31
298	31
299	32
300	33
301	33
302	34
303	34
304	34
305	34
306	36
307	36
308	36
309	36
310	36
311	37
312	37
313	37
314	37
315	39
316	39
317	39
318	39
319	39
320	40
321	39
322	39
323	39
324	39
325	39
326	39
327	39
328	39
329	39
330	39
331	40
332	40
333	40
334	40
335	40
336	40
337	41
338	41
339	42
340	42
341	42
342	43
343	44
344	44
345	44
346	44
347	45
348	47
349	47
350	46
351	46
352	46
353	46
354	46
355	46
356	46
357	46
358	46
359	46
360	47
361	45
362	45
363	45
364	45
365	46
366	46
367	46
368	46
369	46
370	46
371	47
372	47
373	47
374	48
375	48
376	49
377	49
378	49
379	50
380	51
381	52
382	52
383	52
384	53
385	54
386	55
387	55
388	55
389	55
390	55
391	55
392	55
393	55
394	55
395	55
396	56
397	56
398	56
399	56
400	55
401	56
402	56
403	55
404	55
405	56
406	56
407	56
408	56
409	56
410	56
411	56
412	56
413	57
414	57
415	57
416	57
417	57
418	57
419	58
420	58
421	58
422	58
423	59
424	59
425	59
426	59
427	59
428	59
429	59
430	59
431	59
432	58
433	58
434	58
435	59
436	59
437	59
438	59
439	59
440	59
441	59
442	59
443	59
444	59
445	59
446	60
447	60
448	61
449	61
450	61
451	61
452	62
453	62
454	62
455	62
456	62
457	62
458	62
459	62
460	62
461	62
462	63
463	64
464	64
465	64
466	65
467	65
468	65
469	65
470	65
471	65
472	65
473	65
474	65
475	65
476	65
477	65
478	65
479	65
480	65
481	65
482	65
483	65
484	65
485	65
486	65
487	65
488	65
489	65
490	65
491	65
492	65
493	65
494	65
495	64
496	64
497	64
498	64
499	64
500	64
501	64
502	64
503	64
504	64
505	64
506	64
507	64
508	64
509	64
510	64
511	64
512	64
513	64
514	64
515	64
516	63
517	63
518	63
519	63
520	63
521	63
522	63
523	63
524	63
525	63
526	63
527	63
528	63
529	63
530	64
531	64
532	64
533	64
534	65
535	65
536	65
537	66
538	67
539	66
540	66
541	64
542	64
543	64
544	63
545	63
546	63
547	63
548	63
549	63
550	63
551	63
552	63
553	62
554	62
555	62
556	62
557	62
558	63
559	63
560	63
561	63
562	64
563	64
564	64
565	64
566	65
567	65
568	65
569	65
570	65
571	65
572	65
573	65
574	64
575	65
576	64
577	64
578	62
579	62
580	62
581	62
582	62
583	62
584	62
585	62
586	61
587	61
588	61
589	61
590	61
591	60
592	60
593	61
594	61
595	61
596	61
597	61
598	61
599	61
600	61
601	62
602	63
603	63
604	63
605	63
606	62
607	62
608	62
609	62
610	62
611	63
612	64
613	65
614	66
615	66
616	67
617	67
618	67
619	67
620	68
621	68
622	68
623	68
624	68
625	68
626	68
627	68
628	68
629	67
630	67
631	67
632	67
633	67
634	67
635	67
636	67
637	67
638	67
639	67
640	67
641	67
642	68
643	68
644	66
645	65
646	65
647	65
648	64
649	65
650	64
651	64
652	64
