position	frequency
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	2
20	3
21	3
22	3
23	4
24	4
25	4
26	4
27	4
28	4
29	4
30	4
31	4
32	4
33	4
34	4
35	4
36	4
37	4
38	4
39	4
40	4
41	5
42	6
43	6
44	7
45	7
46	8
47	8
48	8
49	8
50	8
51	8
52	8
53	8
54	8
55	8
56	8
57	8
58	8
59	8
60	8
61	8
62	8
63	8
64	8
65	8
66	8
67	9
68	9
69	9
70	9
71	9
72	10
73	10
74	10
75	10
76	10
77	10
78	10
79	11
80	11
81	11
82	11
83	11
84	12
85	12
86	14
87	14
88	14
89	14
90	14
91	14
92	14
93	14
94	14
95	14
96	14
97	14
98	14
99	14
100	14
101	14
102	14
103	14
104	14
105	14
106	15
107	15
108	15
109	15
110	15
111	15
112	15
113	15
114	15
115	15
116	15
117	15
118	15
119	15
120	15
121	15
122	15
123	15
124	15
125	15
126	15
127	15
128	15
129	15
130	16
131	16
132	16
133	16
134	16
135	16
136	16
137	16
138	16
139	16
140	16
141	16
142	16
143	16
144	16
145	16
146	16
147	16
148	16
149	16
150	16
151	16
152	17
153	17
154	17
155	17
156	17
157	17
158	17
159	17
160	17
161	17
162	17
163	17
164	17
165	17
166	17
167	17
168	17
169	17
170	17
171	17
172	17
173	18
174	18
175	18
176	18
177	18
178	18
179	18
180	18
181	18
182	18
183	18
184	18
185	19
186	19
187	19
188	19
189	19
190	19
191	19
192	19
193	19
194	19
195	20
196	20
197	20
198	20
199	20
200	20
201	21
202	21
203	22
204	22
205	22
206	22
207	22
208	22
209	22
210	22
211	22
212	22
213	22
214	22
215	22
216	22
217	23
218	23
219	23
220	23
221	23
222	23
223	23
224	23
225	23
226	24
227	24
228	24
229	24
230	26
231	26
232	26
233	27
234	27
235	27
236	27
237	27
238	27
239	27
240	28
241	28
242	28
243	28
244	29
245	29
246	29
247	29
248	29
249	29
250	29
251	29
252	29
253	29
254	29
255	29
256	30
257	30
258	30
259	30
260	32
261	32
262	32
263	32
264	32
265	32
266	34
267	34
268	34
269	34
270	34
271	34
272	34
273	34
274	34
275	34
276	34
277	35
278	35
279	36
280	37
281	38
282	38
283	39
284	39
285	40
286	40
287	40
288	41
289	41
290	41
291	42
292	42
293	42
294	44
295	44
296	45
297	45
298	45
299	46
300	46
301	46
302	46
303	46
304	46
305	46
306	46
307	47
308	47
309	48
310	48
311	48
312	48
313	48
314	48
315	48
316	48
317	48
318	49
319	49
320	49
321	50
322	50
323	50
324	51
325	52
326	52
327	52
328	52
329	53
330	53
331	53
332	53
333	54
334	54
335	56
336	56
337	56
338	57
339	57
340	57
341	58
342	59
343	59
344	59
345	59
346	59
347	59
348	59
349	59
350	60
351	60
352	60
353	62
354	62
355	63
356	63
357	63
358	63
359	63
360	64
361	65
362	65
363	65
364	65
365	65
366	65
367	65
368	65
369	66
370	66
371	66
372	67
373	69
374	68
375	68
376	68
377	68
378	68
379	68
380	69
381	69
382	69
383	69
