position	frequency
1	120.41
2	120.38
3	120.39
4	120.65
5	120.61
6	120.54
7	120.58
8	120.23
9	120.48
10	120.57
11	120.47
12	120.8
13	120.65
14	120.6
15	120.32
16	120.32
17	120.51
18	120.5
19	120.39
20	120.25
21	120.04
22	120.39
23	119.99
24	120.04
25	119.87
26	120.07
27	119.91
28	119.82
29	119.54
30	119.64
31	119.79
32	119.88
33	119.92
34	119.44
35	119.57
36	119.71
37	120
38	120.12
39	120.24
40	119.97
41	120.23
42	120.33
43	120.35
44	120.22
45	120.1
46	122.01
47	118.73
48	118.41
49	118.31
50	118.6
51	118.52
52	118.61
53	118.53
54	118.25
55	118.44
56	118.06
57	118.49
58	118.41
59	118.58
60	118.6
61	118.4
62	118.43
63	118.39
64	118.49
65	118.27
66	118.3
67	118.31
68	118.54
69	118.64
70	118.77
71	118.64
72	118.34
73	118.65
74	118.81
75	119.05
76	118.84
77	118.84
78	118.73
79	118.72
80	118.63
81	118.86
82	118.94
83	118.86
84	118.95
85	118.69
86	118.64
87	118.93
88	118.72
89	118.66
90	118.63
91	118.65
92	118.58
93	118.76
94	118.6
95	118.68
96	118.8
97	118.68
98	118.86
99	118.86
100	118.65
101	118.5
102	118.86
103	118.93
104	118.72
105	118.56
106	118.43
107	118.48
108	118.55
109	118.38
110	118.31
111	118.38
112	118.27
113	118.32
114	118.34
115	118.56
116	118.56
117	118.55
118	118.51
119	118.42
120	118.31
121	118.52
122	118.37
123	118.48
124	118.15
125	118.16
126	118.19
127	118.07
128	118.25
129	118.07
130	118.08
131	118.07
132	117.92
133	118.13
134	118.31
135	118.1
136	117.87
137	117.89
138	117.93
139	117.69
140	117.77
141	117.95
142	117.72
143	117.8
144	117.86
145	117.88
146	117.82
147	117.97
148	117.84
149	117.76
150	117.85
151	117.56
152	117.7
153	117.51
154	117.61
155	117.79
156	117.37
157	117.74
158	117.5
159	117.67
160	117.92
161	117.4
162	117.68
163	117.54
164	117.41
165	117.46
166	117.39
167	117.3
168	117.14
169	117.26
170	117.45
171	117.57
172	117.47
173	117.33
174	117.21
175	117.11
176	117.47
177	117.47
178	117.66
179	117.13
180	117.11
181	117.46
182	117.21
183	117.25
184	117.85
185	117.57
186	117.51
187	117.35
188	117.39
189	117.28
190	117.62
191	117.08
192	117.54
193	117.8
194	117.6
195	117.59
196	117.77
197	117.59
198	117.73
199	117.52
200	117.38
201	117.17
202	117.13
203	117.21
204	117.16
205	117.3
206	117.38
207	117.27
208	117.23
209	117.28
210	117.05
211	117.28
212	117.21
213	117.22
214	117.51
215	117.4
216	117.44
217	117.21
218	117.48
219	117.51
220	117.32
221	117.18
222	117.17
223	117.31
224	117.24
225	117.21
226	117.23
227	117.48
228	117.27
229	116.97
230	117.13
231	117.36
232	117.32
233	117.29
234	117.71
235	117.28
236	117.8
237	117.7
238	117.76
239	117.45
240	117.75
241	117.67
242	117.67
243	117.72
244	117.84
245	117.46
246	117.43
247	117.35
248	117.51
249	117.39
250	117.38
251	117.65
252	117.91
253	117.57
254	117.84
255	117.58
256	117.76
257	117.67
258	117.66
259	117.6
260	117.55
261	117.63
262	117.65
263	117.77
264	117.36
265	117.57
266	117.77
267	117.6
268	117.59
269	117.76
270	117.87
271	117.79
272	117.68
273	117.67
274	117.56
275	117.9
276	117.65
277	117.98
278	117.55
279	117.63
280	117.46
281	117.39
282	117.18
283	117.49
284	117.38
285	117.46
286	117.11
287	117.5
288	117.91
289	117.64
290	117.6
291	117.51
292	118.06
293	117.97
294	118.18
295	118.26
296	118.15
297	118.27
298	118.15
299	118
300	117.83
301	117.6
302	117.6
303	117.67
304	117.59
305	117.72
306	117.58
307	117.33
308	117.52
309	117.47
310	117.35
311	117.34
312	117.44
313	117.26
314	117.6
315	117.52
316	117.76
317	117.61
318	117.26
319	117.36
320	117.28
321	117.51
322	117.32
323	117.09
324	117.04
325	117.2
326	117.14
327	117.25
328	117.41
329	117.18
330	117.27
331	117.23
332	117.41
333	116.84
334	117.4
335	117.27
336	117.17
337	117.08
338	117.4
339	117.08
340	116.88
341	116.67
342	116.99
343	117.12
344	116.89
345	116.95
346	117.1
347	117.02
348	117.11
349	117.05
350	116.95
351	116.95
352	116.97
353	116.88
354	117.08
355	116.94
356	116.88
357	116.85
358	116.96
359	117.08
360	117.3
361	117.26
362	117.25
363	117.29
364	117.17
365	117.14
366	117.05
367	117.17
368	117.44
369	117.38
370	117.58
371	117.35
372	117.44
373	117.48
374	117.48
375	117.78
376	117.64
377	117.67
378	117.71
379	117.46
380	117.63
381	117.52
382	117.43
383	117.47
384	117.52
385	117.44
386	117.58
387	117.49
388	117.36
389	117.62
390	117.51
391	117.42
392	117.67
393	117.6
394	117.39
395	117.44
396	117.48
397	117.53
398	117.3
399	117.33
400	117.57
401	117.27
402	117.3
403	117.35
404	117.39
405	117.2
406	117.24
407	117.3
408	117.27
409	117.45
410	117.48
411	117.43
412	117.58
413	117.39
414	117.59
415	117.5
416	117.61
417	117.52
418	117.41
419	117.57
420	117.68
421	117.82
422	117.84
423	118.06
424	117.7
425	117.78
426	117.49
427	117.54
428	117.44
429	117.68
430	117.57
431	117.59
432	117.79
433	117.61
434	117.7
435	117.75
436	117.95
437	117.94
438	117.85
439	117.73
440	117.57
441	117.8
442	117.71
443	117.75
444	118
445	117.75
446	117.7
447	117.76
448	117.77
449	117.68
450	117.75
451	117.8
452	117.83
453	117.62
454	117.98
455	117.69
456	117.65
457	117.89
458	117.81
459	117.63
460	117.62
461	117.58
462	117.45
463	117.53
464	117.5
465	117.53
466	117.47
467	117.6
468	117.47
469	117.38
470	117.26
