position	frequency
1	128.79
2	128.68
3	128.57
4	128.95
5	128.92
6	128.61
7	128.66
8	128.68
9	128.62
10	128.75
11	128.73
12	128.95
13	128.85
14	128.96
15	128.97
16	129.13
17	129.17
18	129.06
19	129.16
20	129.37
21	129.12
22	128.88
23	128.95
24	128.9
25	128.73
26	128.81
27	128.94
28	128.81
29	128.77
30	128.46
31	128.6
32	128.55
33	128.55
34	128.51
35	128.57
36	128.92
37	128.81
38	128.8
39	128.93
40	128.62
41	129.67
42	127.81
43	127.73
44	127.72
45	127.64
46	127.57
47	127.31
48	127.45
49	127.58
50	127.53
51	127.48
52	127.46
53	127.28
54	127.49
55	127.38
56	127.45
57	127.49
58	127.33
59	127.53
60	127.57
61	127.61
62	127.49
63	127.57
64	127.42
65	127.69
66	127.61
67	127.56
68	127.54
69	127.94
70	127.51
71	127.49
72	127.43
73	127.32
74	127.56
75	127.52
76	127.51
77	127.43
78	127.39
79	127.56
80	127.63
81	127.5
82	127.23
83	127.37
84	127.43
85	127.63
86	127.51
87	127.33
88	127.13
89	127.36
90	127.21
91	127.23
92	127.36
93	127.42
94	127.08
95	127.5
96	127.24
97	127.35
98	127.24
99	127.32
100	127.17
101	127
102	126.98
103	127.09
104	127.06
105	127.17
106	127.01
107	127.08
108	127.05
109	127.18
110	127.4
111	127.39
112	127.57
113	127.55
114	127.79
115	127.83
116	127.62
117	127.54
118	127.53
119	127.41
120	127.36
121	127.2
122	127.22
123	127.37
124	127.35
125	127.45
126	127.31
127	127.2
128	127.2
129	127.36
130	127.35
131	127.19
132	127.37
133	127.4
134	127.48
135	127.61
136	127.63
137	127.49
138	127.65
139	127.8
140	127.54
141	127.84
142	127.62
143	127.51
144	127.38
145	127.56
146	127.63
147	127.71
148	127.43
149	127.38
150	127.31
151	127.49
152	127.74
153	127.49
154	127.48
155	127.52
156	127.73
157	127.52
158	127.63
159	127.57
160	127.12
161	127.2
162	126.96
163	126.92
164	127.03
165	127.08
166	126.94
167	127.36
168	127.03
169	127.23
170	127.33
171	126.99
172	127.17
173	127.18
174	126.77
175	126.74
176	126.85
177	126.64
178	126.82
179	126.81
180	126.74
181	126.71
182	127.04
183	127.31
184	127.22
185	127.31
186	127.05
187	127.02
188	126.72
189	126.69
190	126.71
191	126.94
192	127.32
193	127.05
194	127.21
195	127.34
196	127.49
197	127.11
198	127.19
199	127.2
200	127.44
201	127.51
202	127.52
203	127.51
204	127.89
205	128.06
206	127.77
207	128.03
208	128.29
209	128.32
210	127.99
211	127.85
212	128.13
213	128.45
214	128.35
215	128.25
216	128.31
217	128.1
218	127.92
219	128.3
220	128.34
221	128.39
222	128.26
223	128.44
224	128.47
225	128.14
226	128.63
227	128.13
228	127.98
229	128.12
230	127.92
231	127.89
232	128.05
233	127.94
234	127.96
235	127.93
236	128.03
237	127.8
238	127.85
239	127.79
240	127.93
241	127.94
242	127.95
243	127.77
244	127.69
245	127.76
246	128.06
247	128.55
248	128.18
249	128.37
250	127.93
251	127.92
252	127.96
253	127.62
254	127.62
255	127.7
256	127.97
257	128.13
258	128.48
259	128.26
260	128.07
261	128.06
262	128.16
263	128.26
264	127.93
265	128.17
266	128.36
267	128.12
268	127.97
269	128.11
270	128.35
271	128.16
272	128.14
273	127.96
274	127.92
275	127.81
276	128.1
277	127.68
278	128.02
279	127.97
280	127.91
281	128.18
282	128.1
283	127.91
284	128.18
285	128.22
286	127.95
287	127.93
288	128.1
289	128.02
290	127.97
291	128.13
292	127.63
293	128.13
294	127.83
295	127.61
296	127.77
297	127.88
298	127.4
299	128.02
300	127.64
301	127.31
302	127.44
303	127.34
304	127.09
305	127.08
306	127.11
307	127.19
308	127.3
309	127.27
310	127.31
311	127.28
312	127.35
313	127.64
314	127.69
315	127.53
316	127.52
317	127.42
318	127.53
319	127.53
320	127.57
321	127.5
322	127.28
323	127.48
324	127.29
325	127
326	127.03
327	126.86
328	127.06
329	126.66
330	126.58
331	126.82
332	126.23
333	126.56
334	126.62
335	126.77
336	126.84
337	127.02
338	127.13
339	127.01
340	126.88
341	127.03
342	126.92
343	126.86
344	127.19
345	127.08
346	127.13
347	127.23
348	127.14
349	127.27
350	127.1
351	127.33
352	127.36
353	127.15
354	127.32
355	127.36
356	127.41
357	127.21
358	126.95
359	126.92
360	126.87
361	126.9
362	126.95
363	126.7
364	126.68
365	126.85
366	126.9
367	126.82
368	126.49
369	126.57
370	126.33
371	126.71
372	126.81
373	127.17
374	127.34
375	126.87
376	127.02
377	127.15
378	126.61
379	126.72
380	126.92
381	126.93
382	126.81
383	126.88
384	127.07
385	126.98
386	126.95
387	127.04
388	126.92
389	126.78
390	126.99
391	126.92
392	126.79
393	127.1
394	127.14
395	127.23
396	127.21
397	127.1
398	127.1
399	126.92
400	127.34
401	127.09
402	126.87
403	126.83
404	126.83
405	126.93
406	126.68
407	126.57
408	126.38
409	126.45
410	126.54
411	126.49
412	126.43
413	126.62
414	126.61
415	126.56
416	126.47
417	126.54
418	126.64
419	126.78
420	126.63
421	126.43
422	126.61
423	126.63
424	126.36
425	126.52
426	126.52
427	126.36
428	126.38
429	126.64
430	126.36
431	126.43
432	126.63
433	126.56
434	126.63
435	126.41
436	126.63
437	126.55
438	126.4
439	126.43
440	126.43
441	126.44
442	126.36
443	126.54
444	126.47
445	126.44
446	126.49
447	126.37
448	126.35
449	126.47
450	126.37
451	126.43
452	126.43
453	126.52
454	126.52
455	126.52
456	126.49
457	126.38
458	126.54
459	126.57
460	126.54
461	126.48
462	126.71
463	126.66
464	126.63
465	126.5
466	126.73
467	126.59
468	126.47
469	126.36
470	126.43
471	126.66
472	126.52
473	126.49
474	126.6
475	126.49
476	126.35
477	126.32
478	126.4
479	126.26
480	126.21
481	126.15
482	126.17
483	126.3
484	126.13
485	126.12
486	126.18
487	126.08
488	126.02
489	126.1
490	125.87
491	125.95
492	125.97
493	125.98
494	125.82
495	125.85
496	125.86
497	125.9
498	126.04
499	125.9
500	126.02
501	125.85
502	125.88
503	125.91
504	125.87
505	125.98
506	126.04
507	126.05
508	125.77
509	126.01
510	126.01
511	126.11
512	126.16
513	126.07
514	126.16
515	125.95
516	126.09
517	126.1
518	125.81
519	125.95
520	125.97
521	125.68
522	125.75
523	125.82
524	125.81
525	125.9
526	125.74
527	125.85
528	125.65
529	125.58
530	125.66
531	125.64
532	125.68
533	125.56
534	125.74
535	125.64
536	125.71
537	125.71
538	125.61
539	125.53
540	125.82
541	125.76
542	125.68
543	125.75
544	125.77
545	126
546	126.04
547	125.75
548	125.86
549	125.99
550	126.4
551	126.09
552	126.1
553	126.08
554	126.07
555	126.29
556	125.99
557	126.18
558	126.2
559	126.3
560	126.48
561	126.55
562	126.75
563	126.72
564	126.82
565	126.71
566	126.64
567	126.88
568	126.66
569	126.64
570	126.86
571	126.67
572	126.67
573	126.66
574	126.85
575	126.91
576	127.01
577	126.99
578	126.98
579	126.92
580	127
581	127.13
582	126.94
583	126.9
584	126.96
585	126.84
586	126.64
587	126.92
588	126.95
589	126.83
590	126.82
591	126.7
592	126.6
593	126.64
594	126.49
595	126.9
596	126.67
597	126.95
598	126.86
599	126.91
600	127.2
601	127.27
602	127.43
603	127.29
604	127.37
605	127.53
606	127.35
607	127.4
608	127.5
609	127.33
610	127.2
611	127.26
612	127.3
613	127.11
614	127.08
615	127.17
616	127.37
617	127.39
618	127.62
619	127.55
620	127.72
621	127.44
622	127.49
623	127.74
624	127.6
625	127.62
626	127.5
627	127.73
628	127.37
629	127.46
630	127.37
631	127.42
632	127.66
633	127.36
634	127.52
635	127.45
636	127.56
637	127.38
638	127.37
639	127.35
640	127.2
641	127.35
642	127.21
643	127.21
644	127.37
645	127.27
646	127.59
647	127.52
648	127.37
649	127.39
650	127.27
651	127.2
652	127.43
653	127.28
654	127.33
655	127.35
656	127.1
657	127.23
658	127.21
659	126.91
660	126.81
661	126.97
662	126.72
663	126.64
664	126.76
665	126.89
666	126.85
667	126.64
668	127.06
669	126.64
670	126.44
671	126.6
672	126.66
673	126.55
674	126.47
675	126.57
676	126.5
677	126.59
678	126.69
679	126.51
680	126.53
681	126.59
682	126.64
683	126.65
684	126.62
685	126.72
686	126.75
687	126.77
688	126.53
689	126.6
690	126.67
691	126.47
692	126.52
693	126.47
694	126.55
695	126.53
696	126.74
697	126.54
698	126.58
699	126.88
700	126.62
701	126.54
702	126.5
703	126.59
704	126.73
705	126.51
706	126.43
707	126.44
708	126.4
709	126.33
710	126.05
711	126.13
712	126.22
713	126.2
714	126.37
715	126.05
716	126.58
717	126.48
718	126.52
719	126.53
720	126.65
721	126.63
722	126.78
723	126.63
724	126.5
725	126.82
726	126.2
727	126.45
728	126.39
729	126.74
730	126.8
731	126.81
732	126.87
733	126.68
734	126.77
735	126.86
736	126.85
737	126.76
738	126.89
739	126.69
740	126.76
741	127.04
742	126.93
743	127.27
744	127.04
745	127.48
746	127.19
747	126.99
748	127.1
749	127.13
750	127.26
751	127.26
752	127.23
753	127.06
754	127.36
755	126.94
756	127.2
757	127.13
758	127.3
759	127.22
760	127.23
761	127.26
762	127.14
763	127.31
764	127.23
765	127.3
766	126.98
767	127.05
768	126.93
769	127.04
770	126.86
771	126.79
772	126.72
773	126.48
774	126.44
775	126.4
776	126.5
777	126.48
778	126.91
779	126.62
780	126.9
781	126.77
782	126.72
783	126.6
784	126.77
785	126.86
786	126.98
787	126.83
788	126.96
789	127.05
790	127.43
791	127.28
792	127.12
793	127.16
794	126.8
795	126.92
796	126.81
797	126.92
798	126.95
799	126.71
800	126.61
801	126.88
802	126.87
803	127
804	127.15
805	127.04
806	126.94
807	126.9
808	126.88
809	126.88
810	126.75
811	126.69
812	126.93
813	127.03
814	127.09
815	127.12
816	127.03
817	127.04
818	126.97
819	126.9
820	126.78
821	126.64
822	126.8
823	126.78
824	126.82
825	126.7
826	126.94
827	126.72
828	126.74
