position	frequency
1	118.4
2	118.23
3	118.66
4	118.62
5	118.63
6	118.76
7	118.93
8	118.45
9	118.6
10	118.43
11	118.56
12	118.44
13	118.57
14	118.22
15	118.79
16	118.6
17	118.46
18	118.36
19	118.33
20	118.62
21	118.67
22	118.81
23	118.84
24	118.48
25	118.64
26	118.62
27	118.68
28	118.86
29	118.89
30	118.92
31	119.01
32	118.67
33	118.94
34	119.01
35	118.9
36	118.97
37	119.12
38	118.7
39	118.77
40	118.83
41	118.91
42	119.1
43	118.95
44	118.95
45	118.89
46	121.12
47	116.92
48	117.05
49	117.16
50	117.13
51	117.2
52	116.81
53	116.72
54	116.7
55	116.57
56	116.95
57	116.81
58	116.95
59	116.74
60	116.91
61	116.64
62	116.81
63	116.8
64	116.42
65	116.47
66	116.46
67	116.57
68	116.43
69	116.66
70	116.52
71	116.81
72	116.68
73	116.83
74	116.66
75	117.08
76	117.03
77	116.84
78	116.95
79	116.81
80	116.59
81	116.32
82	116.56
83	116.49
84	116.7
85	116.83
86	116.43
87	116.43
88	116.55
89	116.51
90	116.4
91	116.57
92	116.39
93	116.32
94	116.54
95	116.33
96	116.37
97	116.52
98	116.43
99	116.48
100	116.19
101	116.11
102	116.27
103	116.23
104	116.24
105	116.16
106	116.11
107	115.94
108	115.79
109	116.06
110	115.91
111	115.92
112	116.05
113	115.64
114	115.75
115	115.85
116	116.13
117	115.7
118	115.86
119	115.68
120	115.7
121	115.44
122	115.82
123	115.83
124	115.66
125	115.31
126	115.49
127	115.65
128	115.54
129	115.65
130	115.7
131	115.67
132	115.66
133	115.89
134	115.78
135	115.61
136	115.81
137	115.72
138	115.78
139	115.6
140	115.86
141	115.69
142	115.94
143	115.77
144	115.68
145	115.73
146	115.6
147	115.5
148	115.41
149	115.46
150	115.24
151	115.09
152	115.38
153	115.36
154	115.7
155	115.49
156	115.31
157	115.3
158	115.05
159	114.97
160	114.95
161	115.34
162	115.25
163	115.18
164	115.7
165	115.34
166	115.38
167	115.46
168	115.48
169	115.57
170	115.23
171	115.29
172	115.66
173	115.73
174	115.64
175	115.69
176	115.88
177	115.75
178	116.1
179	116.08
180	115.86
181	115.94
182	116.25
183	115.63
184	116.04
185	116.02
186	115.7
187	115.65
188	115.83
189	115.67
190	115.7
191	115.69
192	115.92
193	116.01
194	115.73
195	115.62
196	115.99
197	115.8
198	115.66
199	115.77
200	115.68
201	115.77
202	116.01
203	116.19
204	115.96
205	116.06
206	116.36
207	116.76
208	116.7
209	116.64
210	116.53
211	116.49
212	116.66
213	116.46
214	116.68
215	116.44
216	116.73
217	116.6
218	116.6
219	116.61
220	116.9
221	116.84
222	116.78
223	116.76
224	117.03
225	117.01
226	117.1
227	117.34
228	117.48
229	117.37
230	117.54
231	117.53
232	117.57
233	117.54
234	117.55
235	117.45
236	117.32
237	117.21
238	117.29
239	116.82
240	116.96
241	116.6
242	116.87
243	116.87
244	116.71
245	116.72
246	116.72
247	116.5
248	116.69
249	116.62
250	117.07
251	116.59
252	116.73
253	116.51
254	116.66
255	116.53
256	116.48
257	116.31
258	116.41
259	116.62
260	116.78
261	116.9
262	116.59
263	116.7
264	116.89
265	116.89
266	116.46
267	116.64
268	116.53
269	116.54
270	116.24
271	116.11
272	115.93
273	115.98
274	115.98
275	116.21
276	115.82
277	116.1
278	115.87
279	115.84
280	115.81
281	115.88
282	115.72
283	115.89
284	116.12
285	116.22
286	115.78
287	115.56
288	115.85
289	115.73
290	115.84
291	115.59
292	115.42
293	115.45
294	115.66
295	115.32
296	115.46
297	115.39
298	115.04
299	115.27
300	115.25
301	114.97
302	115.07
303	115.22
304	115.5
305	115.19
306	115.26
307	115.17
308	115.14
309	115.28
310	115.24
311	115.39
312	115.38
313	115.22
314	115.49
315	115
316	115.13
317	115.02
318	115.33
319	115.51
320	115.27
321	115.15
322	115.42
323	115.43
324	115.15
325	115.39
326	115.61
327	115.75
328	115.67
329	115.6
330	115.67
331	115.53
332	115.9
333	115.66
334	115.83
335	115.78
336	115.91
337	115.67
338	115.7
339	115.71
340	115.51
341	115.64
342	115.73
343	115.72
344	115.7
345	115.42
346	115.31
347	115.27
348	115.15
349	115.08
350	114.92
351	115.27
352	115.15
353	115.37
354	115.23
355	115.31
356	115.22
357	115.07
358	115.25
359	115.2
360	115.02
361	115.1
362	115.18
363	115.42
364	115.42
365	115.49
366	115.55
367	115.91
368	115.76
369	115.82
370	115.69
371	115.72
372	115.64
373	115.5
374	115.76
375	115.39
376	115.47
377	115.31
378	115.15
379	115.11
380	115.17
381	115.21
382	114.92
383	115.08
384	115.05
385	115
386	114.86
387	115.12
388	115.09
389	115.24
390	115.29
391	115.18
392	115.3
393	115.28
394	115.55
395	115.35
396	115.23
397	115.29
398	115.28
399	115.41
400	115.52
401	115.6
402	115.61
403	115.35
404	115.26
405	115.32
406	115.45
407	115.51
408	115.37
409	115.39
410	115.39
411	115.67
412	115.87
413	115.25
414	115.25
415	115.14
416	115.43
417	115.32
418	115.08
419	115.49
420	115.1
421	115.3
422	115.11
423	115.04
424	114.99
425	114.86
426	114.93
427	114.85
428	114.89
429	114.84
430	114.77
431	114.74
432	114.49
433	114.41
434	114.44
435	114.38
436	114.44
437	114.55
438	114.45
439	114.45
440	114.55
441	114.64
442	114.56
443	114.66
444	114.54
445	114.51
446	114.41
447	114.3
448	114.36
449	114.13
450	113.91
451	113.85
452	113.84
453	114.08
454	113.86
455	113.96
456	113.99
457	113.88
458	113.73
459	113.8
460	113.73
461	113.77
462	113.82
463	113.83
464	113.75
465	113.63
466	113.9
467	113.92
468	113.89
469	113.99
470	114.08
471	113.95
472	113.91
473	113.79
474	113.78
475	113.67
476	113.59
477	113.61
478	113.57
479	113.55
480	113.35
481	113.29
482	113.41
483	113.41
484	113.28
485	113.53
486	113.34
487	113.51
488	113.43
489	113.32
490	113.39
491	113.45
492	113.45
493	113.39
494	113.44
495	113.47
496	113.48
497	113.18
498	113.15
499	113.14
500	113.15
501	113.28
502	113.21
