position	frequency
1	228.34
2	228.17
3	228.15
4	227.89
5	227.47
6	228.07
7	227.94
8	228.35
9	228.39
10	227.93
11	227.78
12	227.99
13	228.69
14	228.18
15	228.75
16	228.27
17	228.56
18	228.46
19	228.54
20	228.48
21	228.35
22	228.79
23	229.1
24	228.86
25	228.67
26	229.3
27	228.95
28	229.41
29	229.39
30	229.35
31	229.87
32	230.11
33	228.97
34	229.49
35	229.52
36	229.84
37	229.43
38	229.7
39	229.12
40	228.78
41	230.15
42	227.09
43	227.09
44	227.07
45	226.8
46	226.82
47	226.86
48	227.06
49	227.14
50	227.52
51	227.83
52	227.65
53	227.48
54	227.4
55	228.1
56	227.78
57	228.09
58	228.25
59	227.88
60	228.37
61	227.75
62	228.18
63	227.54
64	228.31
65	228.15
66	228.36
67	228.51
68	228.86
69	228.21
70	228.55
71	227.94
72	228.32
73	227.91
74	228.32
75	228.17
76	228.76
77	228.71
78	228.31
79	228.75
80	228.38
81	228.4
82	228.88
83	228.75
84	228.61
85	229.41
86	228.58
87	228.63
88	229.15
89	228.67
90	228.56
91	228.87
92	229.08
93	229.16
94	228.63
95	229.16
96	228.44
97	228.68
98	228.67
99	228.4
100	228
101	228.1
102	228.59
103	228.72
104	228.91
105	228.41
106	228.76
107	228.21
108	228.33
109	228.14
110	228.04
111	227.86
112	228.1
113	227.76
114	228.19
115	227.51
116	227.79
117	227.56
118	227.64
119	227.39
120	227.76
121	227.78
122	227.68
123	228.28
124	227.41
125	227.36
126	227.01
127	227.44
128	227.61
129	228.34
130	227.4
131	227.63
132	228.03
133	227.69
134	227.57
135	227.84
136	227.69
137	227.42
138	227.63
139	227.68
140	227.63
141	227.55
142	228.18
143	227.68
144	227.4
145	227.32
146	227.79
147	227.13
148	228.07
149	228.07
150	227.52
151	227.6
152	226.8
153	227.64
154	227.21
155	227.51
156	227.79
157	227.38
158	227.51
159	226.79
160	226.9
161	227.18
162	226.65
163	226.92
164	226.2
165	226.29
166	226.52
167	226.65
168	226.48
169	225.97
170	226.16
171	225.84
172	225.67
173	225.97
174	225.69
175	225.39
176	225.07
177	225.65
178	225.37
179	226.39
180	225.93
181	225.48
182	225.73
183	225.44
184	225.75
185	225.82
186	225.98
187	225.53
188	225.65
189	225.9
190	225.61
191	226.4
192	226.07
193	226.76
194	227.13
195	227.01
196	226.61
197	226.34
198	227.06
199	227.66
200	227.19
201	226.13
202	226.05
203	227.09
204	226.28
205	227.23
206	226.73
207	226.34
208	226.81
209	227.15
210	226.95
211	226.94
212	226.89
213	227.07
214	226.81
215	227.01
216	226.85
217	226.55
218	227.23
219	226.85
220	227.2
221	227
222	226.8
223	226.6
224	226.46
225	227.29
226	226.66
227	226.78
228	227.51
229	226.31
230	227.14
231	227.49
232	226.56
233	226.58
234	226.54
235	227.48
236	226.94
237	226.92
238	227.25
239	227.03
240	226.61
241	226.56
242	226.68
243	226.98
244	227.03
245	226.74
246	226.57
247	226.56
248	226.77
249	227.14
250	227.51
251	227.46
252	227.44
253	227.86
254	227.67
255	227.09
256	227.79
257	227.76
258	228.06
259	227.6
260	227.56
261	227.7
262	227.93
263	227.69
264	227.53
265	227.96
266	227.63
267	228.6
268	228.22
269	228.88
270	228.59
271	228.36
272	228.58
273	228.53
274	228.86
275	229.21
276	228.14
277	228.65
278	229.49
279	228.91
280	228.65
281	228.69
282	228.45
283	228.43
284	228.23
285	228.02
286	228.11
287	227.92
288	227.83
289	228.14
290	228.09
291	228.24
292	227.68
293	227.85
294	227.72
295	228
296	228.11
297	227.38
298	227.67
299	227.75
300	227.7
301	227.39
302	227.22
303	228.16
304	227.73
305	227.68
306	227.2
307	227.41
308	227.21
309	226.85
310	227.47
311	227.29
312	227.39
313	227.46
314	227.15
315	227.34
316	227.56
317	227.85
318	227.82
319	227.58
320	227.24
321	227.55
322	226.89
323	227.2
324	227.05
325	226.99
326	227.19
327	227.31
328	227.13
329	227.28
330	227.43
331	227.14
332	227.37
333	226.95
334	227.28
335	227.03
336	226.93
337	226.9
338	227.06
339	227.07
340	227.02
341	227.17
342	227.08
343	227.13
344	226.64
345	226.86
346	226.97
347	227.11
348	226.98
349	226.95
350	226.99
351	226.87
352	226.96
353	227.07
354	227.03
355	227.08
356	227.51
357	227.23
358	227.11
359	227.11
360	227.5
361	227.39
362	227.66
363	227.19
364	227.25
365	227.19
366	227.11
367	227.04
368	226.89
369	227.12
370	226.72
371	226.88
372	226.7
373	226.86
374	226.61
375	226.81
376	227.07
377	226.94
378	227.3
379	227.02
380	226.96
381	226.99
382	227.27
383	227
384	227.19
385	227.17
386	227.02
387	226.59
388	226.82
389	226.82
390	226.64
391	226.78
392	226.96
393	226.85
394	226.97
395	226.82
396	226.65
397	226.35
398	226.94
399	226.68
400	226.77
401	226.9
402	226.62
403	226.56
404	227.05
405	226.58
406	227.05
407	226.67
408	226.82
409	226.87
410	226.54
411	227.14
412	226.79
413	226.37
414	226.72
415	226.82
416	226.89
417	226.51
418	226.26
419	226.06
420	225.87
421	225.76
422	226.04
423	226
424	226.35
425	225.85
426	226.03
427	226.41
428	225.78
429	225.43
430	225.81
431	225.73
432	225.91
433	225.93
434	225.81
435	226.22
436	225.99
437	226.29
438	226.34
439	226.68
440	226.44
441	226.47
442	225.79
443	226.57
444	226.29
445	226.13
446	226.29
447	226.04
448	226.1
449	226.07
450	226.13
451	225.81
452	226.6
453	226.46
454	226.55
455	226.63
456	226.14
457	226.67
458	226.6
459	227.08
460	226.78
461	227.21
462	226.9
463	227.31
464	226.95
465	226.98
466	227.26
467	227.15
468	227.28
469	227.47
470	227.19
471	227.53
472	227.5
473	228.04
474	228.26
475	228.03
