position	frequency
1	228.62
2	228.21
3	228.44
4	228.82
5	228.8
6	228.97
7	228.29
8	228.6
9	228.67
10	228.58
11	228.59
12	228.59
13	228.25
14	227.53
15	227.6
16	227.56
17	227.57
18	227.67
19	227.39
20	227.85
21	228.02
22	227.35
23	227.24
24	227.27
25	227.35
26	227.39
27	226.77
28	226.72
29	226.94
30	226.86
31	226.66
32	226.39
33	226.15
34	226.83
35	226.77
36	226.41
37	226.46
38	226.71
39	226.64
40	226.64
41	226.35
42	229.12
43	224.21
44	224.26
45	224.29
46	224.64
47	223.65
48	223.7
49	224.03
50	223.75
51	223.8
52	224.49
53	224.48
54	224.75
55	224.69
56	224.35
57	224.66
58	224.81
59	224.45
60	224.71
61	224.79
62	224.83
63	224.71
64	225.22
65	224.46
66	224.55
67	224.47
68	224.78
69	225.04
70	224.41
71	224.98
72	224.97
73	224.94
74	224.31
75	224.34
76	224.14
77	224.36
78	224.53
79	224.45
80	224.41
81	224.19
82	224.43
83	224.2
84	224.2
85	223.79
86	224.49
87	224.01
88	224
89	224.46
90	224.03
91	224.07
92	223.51
93	223.91
94	223.29
95	224.03
96	223.6
97	223.24
98	223.43
99	223.44
100	223.2
101	222.84
102	223.3
103	222.63
104	222.92
105	223.2
106	223.29
107	223.55
108	223.82
109	223.76
110	223.06
111	223.9
112	223.42
113	223.63
114	223.82
115	223.94
116	224.03
117	223.7
118	223.65
119	223.77
120	224.44
121	223.82
122	223.87
123	224.76
124	224.52
125	224.98
126	225.26
127	223.96
128	223.57
129	223.91
130	223.95
131	224.05
132	224.37
133	223.99
134	224.57
135	224.31
136	224.4
137	224.42
138	224.82
139	225.11
140	225.25
141	224.9
142	225.27
143	225.13
144	224.95
145	224.98
146	224.9
147	225.14
148	225.29
149	225.66
150	226.02
151	225.1
152	224.84
153	225.19
154	224.73
155	224.92
156	225.13
157	224.61
158	224.49
159	225.05
160	225.28
161	224.95
162	224.79
163	225.4
164	225
165	225.18
166	225.16
167	225.39
168	226.29
169	225.55
170	225.96
171	225.41
172	225.81
173	226.38
174	226.21
175	225.82
176	227.09
177	226.88
178	226.56
179	226.8
180	226.35
181	226.65
182	227.01
183	227.41
184	226.68
185	227.23
186	226.71
187	227.09
188	226.86
189	226.98
190	226.79
191	227.5
192	227.58
193	227.96
194	227.64
195	228.18
196	228.26
197	228.28
198	227.98
199	228.22
200	228.21
201	228.05
202	228.26
203	227.92
204	227.55
205	228.03
206	227.92
207	228.03
208	228
209	228.22
210	228.05
211	227.81
212	227.51
213	227.53
214	227.13
215	227.22
216	227.13
217	227.35
218	227.97
219	228.06
220	227.59
221	227.09
222	227.79
223	227.07
224	226.93
225	227.21
226	227.63
227	227.37
228	227.81
229	227.09
230	227.48
231	227.15
232	227.12
233	226.47
234	227.03
235	227.49
236	227.61
237	227.63
238	227.05
239	227.24
240	227.2
241	227.42
242	226.91
243	226.37
244	226.73
245	227.32
246	227.18
247	226.68
248	226.76
249	226.88
250	226.66
251	226.58
252	226.41
253	226.27
254	226.72
255	226.4
256	226.55
257	226.31
258	226.68
259	226.69
260	226.37
261	226.39
262	225.66
263	225.66
264	225.89
265	225.14
266	225.75
267	225.85
268	225.85
269	225.95
270	225.32
271	225.4
272	225.47
273	225.34
274	225.66
275	225.47
276	225.73
277	225.74
278	225.46
279	225.2
280	225.44
281	225.33
282	225.57
283	225.81
284	225.89
285	226.05
286	225.84
287	225.79
288	225.52
289	226.56
290	225.98
291	225.96
292	226.18
293	226.35
294	226.02
295	226.12
296	226.19
297	226.05
298	225.58
299	226.07
300	225.68
301	226.17
302	226.22
303	225.72
304	225.69
305	225.23
306	225.36
307	225.44
308	225.13
309	225.31
310	224.77
311	225.43
312	225.51
313	225.51
314	225.12
315	225.66
316	225.5
317	225.35
318	225.22
319	225.65
320	225.21
321	225.23
322	225.49
323	224.96
324	224.91
325	224.78
326	224.96
327	224.54
328	225.09
329	225.11
330	224.89
331	224.93
332	224.73
333	224.82
334	225.01
335	225.17
336	224.89
337	224.98
338	224.69
339	225.09
340	224.82
341	224.81
342	225.2
343	225.53
344	225.2
345	225.62
346	225.29
347	225.44
348	225.44
349	225.4
350	225.33
351	225.46
352	225.32
353	225.28
354	225.35
355	225.66
356	225.56
357	225.28
358	225.55
359	225.69
360	225.58
361	225.57
362	225.81
363	225.58
364	225.89
365	225.81
366	226.02
367	225.93
368	225.69
369	225.71
370	225.71
371	225.89
372	225.88
373	225.61
374	225.19
375	226.19
376	225.57
377	225.86
378	225.81
379	225.4
380	225.88
381	225.77
382	225.57
383	225.65
384	225.72
385	226.11
386	225.78
387	225.81
388	225.48
389	225.43
390	225.63
391	225.34
392	225.64
393	225.97
394	225.51
395	225.84
396	225.78
397	225.62
398	225.61
399	225.6
400	225.28
401	225.35
402	225.4
403	225.55
404	225.74
405	225.08
406	225.18
407	225.35
408	224.85
409	225.05
410	224.82
411	224.78
412	224.88
413	224.98
414	224.54
415	224.95
416	224.75
417	224.55
418	224.66
419	224.46
420	224.98
421	225
422	225.24
423	224.83
424	225.07
425	225.29
426	225.06
427	224.93
428	225.22
429	225.12
430	225.23
431	225.23
432	224.58
433	225.14
434	225.09
435	225.44
436	225.07
437	225.34
438	224.61
439	224.5
440	224.45
441	225.22
442	224.76
443	224.34
444	224.54
445	224.06
446	224.45
447	224.51
448	224.48
449	224.15
450	224.81
451	224.97
452	224.5
453	224.43
454	224.43
455	224.91
456	224.43
457	224.86
458	224.62
459	224.98
460	224.19
461	224.6
462	224.23
