position	frequency
1	195.53
2	196.11
3	196.41
4	195.97
5	195.89
6	194.87
7	195.3
8	195.66
9	195.41
10	195.73
11	195.58
12	196.11
13	195.5
14	195.66
15	195.78
16	195.84
17	195.47
18	195.56
19	196.03
20	195.49
21	195.44
22	195.43
23	195.46
24	195.97
25	195.87
26	196.06
27	195.61
28	195.94
29	195.64
30	196.1
31	195.75
32	195.54
33	198.82
34	192.52
35	192.75
36	193.12
37	193.25
38	192.89
39	193.19
40	192.72
41	192.81
42	192.72
43	192.73
44	192.9
45	192.7
46	192.73
47	192.94
48	192.87
49	192.51
50	192.18
51	192.38
52	192.72
53	193.24
54	192.49
55	192.77
56	192.66
57	192.8
58	193.55
59	192.59
60	193.02
61	193.26
62	193.2
63	193.36
64	193.26
65	193.79
66	193.43
67	193.89
68	193.59
69	193.42
70	192.59
71	193.02
72	192.92
73	192.61
74	192.22
75	192.11
76	192.41
77	192.6
78	192.42
79	191.63
80	191.98
81	191.91
82	191.87
83	192.27
84	191.52
85	191.44
86	191.33
87	191.67
88	192.16
89	191.98
90	192.29
91	191.89
92	192.02
93	191.99
94	192.23
95	192.42
96	192.11
97	192.9
98	192.92
99	192.74
100	192.91
101	192.43
102	192.85
103	193.06
104	193.26
105	192.65
106	192.37
107	192.98
108	192.68
109	192.62
110	192.84
111	192.81
112	192.92
113	192.42
114	192.35
115	192.81
116	192.67
117	192.87
118	193.07
119	193.23
120	193.4
121	193.24
122	193.75
123	193.27
124	193.57
125	193.62
126	193.37
127	193.87
128	193.48
129	193.19
130	193.65
131	193.34
132	193.26
133	192.91
134	193.28
135	193
136	193.01
137	193.1
138	193.48
139	193.01
140	193.83
141	193.93
142	193.57
143	193.08
144	193.8
145	193.37
146	193.28
147	192.81
148	192.73
149	193.23
150	193.61
151	193.81
152	193.41
153	193.75
154	192.43
155	192.32
156	192.5
157	192.03
158	192.53
159	192.5
160	192.22
161	191.98
162	191.81
163	192.02
164	191.95
165	192.03
166	191.63
167	191.82
168	191.56
169	191.84
170	191.85
171	192.53
