position	frequency
1	2
2	2
3	4
4	6
5	8
6	10
7	10
8	13
9	15
10	16
11	16
12	17
13	19
14	21
15	21
16	21
17	22
18	24
19	25
20	26
21	26
22	28
23	28
24	28
25	32
26	32
27	35
28	36
29	37
30	40
31	41
32	42
33	44
34	44
35	45
36	46
37	47
38	48
39	48
40	50
41	50
42	51
43	54
44	54
45	57
46	59
47	60
48	60
49	60
50	61
51	62
52	64
53	64
54	65
55	65
56	67
57	67
58	67
59	68
60	68
61	69
62	69
63	69
64	72
65	72
66	73
67	73
68	73
69	74
70	75
71	76
72	76
73	76
74	76
75	77
76	79
77	79
78	80
79	80
80	82
81	82
82	83
83	83
84	84
85	86
86	87
87	88
88	88
89	88
90	89
91	90
92	92
93	92
94	93
95	95
96	96
97	99
98	101
99	102
100	102
101	103
102	105
103	106
104	107
105	109
106	109
107	110
108	112
109	115
110	117
111	119
112	119
113	120
114	120
115	120
116	121
117	124
118	125
119	125
120	125
121	126
122	126
123	127
124	128
125	129
126	129
127	132
128	133
129	134
130	136
131	136
132	136
133	139
134	139
135	139
136	139
137	141
138	141
139	141
140	142
141	142
142	143
143	145
144	146
145	146
146	147
147	147
148	148
149	148
150	149
151	149
152	149
153	151
154	151
155	151
156	152
157	152
158	152
159	152
160	153
161	153
162	154
163	154
164	154
165	154
166	154
167	154
168	154
169	154
170	155
171	156
172	157
173	159
174	160
175	160
176	161
177	166
178	166
179	167
180	167
181	168
182	168
183	170
184	172
185	173
186	173
187	174
188	177
189	177
190	177
191	177
192	177
193	179
194	180
195	181
196	181
197	182
198	182
199	182
200	182
201	182
202	182
203	183
204	183
205	184
206	185
207	185
208	185
209	185
210	186
211	187
212	188
213	189
214	190
215	190
216	191
217	192
218	193
219	195
220	195
221	196
222	198
223	198
224	198
225	201
226	202
227	203
228	204
229	205
230	205
231	205
232	206
233	208
234	209
235	209
236	210
237	210
238	210
239	210
240	211
241	214
242	215
243	220
244	220
245	222
246	224
247	224
248	224
249	225
250	227
251	227
252	229
253	230
254	232
255	234
256	236
257	236
258	236
259	237
260	237
261	241
262	242
263	243
264	246
265	248
266	252
267	253
268	253
