position	frequency
2	1
3	1
4	3
5	4
6	6
7	8
8	10
9	10
10	10
11	11
12	11
13	12
14	14
15	16
16	17
17	18
18	18
19	19
20	19
21	19
22	20
23	21
24	22
25	22
26	22
27	24
28	25
29	27
30	30
31	30
32	30
33	33
34	34
35	37
36	38
37	38
38	39
39	39
40	40
41	41
42	42
43	43
44	43
45	44
46	45
47	45
48	47
49	48
50	49
51	49
52	51
53	52
54	55
55	55
56	57
57	57
58	57
59	57
60	57
61	58
62	59
63	59
64	59
65	59
66	59
67	60
68	62
69	62
70	62
71	62
72	62
73	63
74	63
75	65
76	66
77	66
78	66
79	66
80	66
81	67
82	67
83	68
84	68
85	68
86	68
87	68
88	70
89	70
90	70
91	70
92	70
93	70
94	70
95	70
96	71
97	71
98	71
99	71
100	71
101	71
102	71
103	72
104	72
105	72
106	73
107	73
108	74
109	76
110	76
111	76
112	76
113	76
114	76
115	77
116	78
117	78
118	78
119	78
120	78
121	78
122	78
123	78
124	78
125	79
126	81
127	81
128	82
129	82
130	82
131	82
132	82
133	83
134	84
135	85
136	85
137	85
138	85
139	85
140	85
141	86
142	86
143	87
144	87
145	87
146	87
147	87
148	90
149	90
150	91
151	91
152	91
153	91
154	91
155	91
156	91
157	92
158	92
159	92
160	92
161	93
162	93
163	95
164	96
165	96
166	96
167	96
168	96
169	96
170	96
171	96
172	96
173	96
174	97
175	97
176	97
177	97
178	99
179	99
180	100
181	100
182	101
183	102
184	102
185	104
186	106
187	106
188	106
189	106
190	106
191	106
192	106
193	106
194	107
195	107
196	108
197	108
198	108
199	108
200	109
201	111
202	112
203	112
204	114
205	114
206	114
207	114
208	115
209	115
210	116
211	116
212	116
213	117
214	117
215	118
216	121
217	121
218	122
219	122
220	123
221	123
222	123
223	123
224	124
225	125
226	125
227	126
228	128
229	130
230	130
231	130
232	131
233	131
234	131
235	131
236	131
237	134
238	134
239	134
240	137
241	138
242	140
243	140
244	141
245	143
246	144
247	144
248	145
249	147
250	148
251	150
252	150
253	151
254	152
255	152
256	154
257	156
258	157
259	158
260	159
261	162
262	162
263	164
264	165
265	166
266	167
267	168
268	168
269	168
270	169
271	169
272	169
273	170
274	171
275	171
276	173
277	173
278	174
279	174
280	174
281	175
282	176
283	178
284	179
285	181
286	181
287	181
288	183
289	184
290	184
291	185
292	185
293	186
294	186
295	189
296	191
297	193
298	193
299	193
300	196
301	196
302	196
303	197
304	199
305	202
306	207
307	208
308	210
309	210
310	210
311	210
312	211
313	211
314	212
315	212
316	216
317	219
318	219
319	220
320	223
