position	frequency
1	63.1
2	63.34
3	63.36
4	63.33
5	63.46
6	63.57
7	63.59
8	63.59
9	63.48
10	63.44
11	63.36
12	63.24
13	63.34
14	63.27
15	63.28
16	63.23
17	63.25
18	63.32
19	63.3
20	63.26
21	63.31
22	63.28
23	63.27
24	63.34
25	63.21
26	63.27
27	63.29
28	63.29
29	63.28
30	63.38
31	63.57
32	63.61
33	63.49
34	63.45
35	63.43
36	63.66
37	63.71
38	63.68
39	63.64
40	63.66
41	63.55
42	63.47
43	63.61
44	64.44
45	62.89
46	62.89
47	62.92
48	63
49	62.91
50	62.88
51	62.98
52	63.18
53	63.12
54	63.21
55	63.17
56	63.06
57	63.06
58	63.11
59	63.15
60	62.95
61	62.97
62	62.93
63	62.98
64	63.11
65	62.96
66	62.99
67	62.96
68	62.97
69	62.94
70	63.02
71	63.06
72	63.12
73	63.1
74	63.22
75	63.19
76	63.15
77	63.06
78	63.22
79	63.12
80	63.14
81	63.06
82	63.07
83	63.18
84	63.12
85	63.27
86	63.25
87	63.27
88	63.39
89	63.51
90	63.54
91	63.46
92	63.42
93	63.5
94	63.5
95	63.53
96	63.53
97	63.5
98	63.55
99	63.28
100	63.46
101	63.34
102	63.32
103	63.26
104	63.2
105	63.29
106	63.63
107	63.49
108	63.5
109	63.54
110	63.51
111	63.52
112	63.5
113	63.75
114	63.53
115	63.48
116	63.64
117	63.54
118	63.5
119	63.55
120	63.47
121	63.49
122	63.66
123	63.58
124	63.6
125	63.5
126	63.52
127	63.54
128	63.49
129	63.51
130	63.55
131	63.67
132	63.62
133	63.61
134	63.55
135	63.54
136	63.78
137	63.77
138	63.53
139	63.56
140	63.52
141	63.8
142	63.78
143	63.73
144	63.78
145	63.8
146	63.8
147	63.77
148	63.75
149	63.65
150	63.7
151	63.53
152	63.44
153	63.34
154	63.38
155	63.29
156	63.37
157	63.42
158	63.41
159	63.33
160	63.43
161	63.46
162	63.55
163	63.65
164	63.76
165	63.65
166	63.63
167	63.5
168	63.64
169	63.76
170	63.78
171	63.7
172	63.91
173	63.81
174	64.06
175	64.17
176	64.04
177	64.06
178	64
179	63.91
180	64
181	63.96
182	63.93
183	63.84
184	63.83
185	63.78
186	63.93
187	64.08
188	63.93
189	63.89
190	63.96
191	63.99
192	64.11
193	63.9
194	63.89
195	63.86
196	63.92
197	63.94
198	63.94
199	64.03
200	63.85
201	63.94
202	63.94
203	63.77
204	63.73
205	63.76
206	63.81
207	63.6
208	63.68
209	63.62
210	63.65
211	63.59
212	63.71
213	63.4
214	63.45
215	63.45
216	63.31
217	63.47
218	63.38
219	63.24
220	63.4
221	63.43
222	63.54
223	63.31
224	63.36
225	63.16
226	63.04
227	63.01
228	63.02
229	63.03
230	62.93
231	63.01
232	63.05
233	62.99
234	63.09
235	63.11
236	63.12
237	62.87
238	62.98
239	63.18
240	63.17
241	63.26
242	63.23
243	63.26
244	63.33
245	63.15
246	63.26
247	63.44
248	63.32
249	63.29
250	63.3
251	63.04
252	63.13
253	63.08
254	63.05
255	63.22
256	63.38
257	63.21
258	63.22
259	63.14
260	63.18
261	63.19
262	63.14
263	63.06
264	62.99
265	63.12
266	63.02
267	62.76
268	62.52
269	62.81
270	62.68
271	62.64
272	62.79
273	62.62
274	62.66
275	62.94
276	62.74
277	62.68
278	62.73
279	62.53
280	62.57
281	62.68
282	62.59
283	62.7
284	63.04
285	62.79
286	62.78
