position	frequency
3	4
4	4
5	5
6	7
7	9
8	9
9	9
10	10
11	11
12	12
13	14
14	18
15	21
16	24
17	24
18	25
19	28
20	28
21	34
22	35
23	36
24	37
25	37
26	38
27	40
28	40
29	43
30	45
31	45
32	45
33	47
34	48
35	51
36	51
37	52
38	52
39	55
40	57
41	57
42	57
43	57
44	58
45	58
46	58
47	59
48	60
49	60
50	61
51	61
52	63
53	64
54	66
55	69
56	70
57	70
58	70
59	70
60	70
61	70
62	70
63	70
64	70
65	70
66	70
67	70
68	70
69	70
70	70
71	70
72	71
73	72
74	73
75	74
76	75
77	75
78	75
79	75
80	76
81	76
82	77
83	78
84	80
85	81
86	82
87	84
88	84
89	86
90	89
91	89
92	90
93	90
94	92
95	93
96	93
97	96
98	97
99	99
100	99
101	99
102	100
103	101
104	101
105	102
106	104
107	104
108	104
109	104
110	105
111	106
112	107
113	107
114	109
115	108
116	110
117	110
118	111
119	114
120	115
121	115
122	116
123	119
124	120
125	120
126	123
127	122
128	125
129	124
130	123
131	124
132	125
133	127
134	128
135	127
136	126
137	128
138	130
139	130
140	132
141	131
142	134
143	132
144	131
145	129
146	130
147	130
148	129
149	128
150	127
151	126
152	129
153	130
154	129
155	127
156	127
157	127
158	130
159	130
160	132
161	134
162	136
163	138
164	139
165	142
166	144
167	143
168	143
169	141
170	142
171	141
172	142
173	141
174	144
175	144
176	146
177	147
178	147
179	145
180	145
181	148
182	147
183	148
184	147
185	147
186	148
187	147
188	148
189	147
190	148
191	148
192	147
193	146
194	147
195	145
196	143
197	143
198	143
199	143
200	142
201	140
202	139
203	139
204	140
205	137
206	139
207	140
208	138
209	137
210	138
211	138
212	138
213	137
214	137
215	136
216	137
217	137
218	140
219	141
220	141
221	140
222	140
223	140
224	141
225	141
226	141
227	141
228	142
229	142
230	142
231	143
232	144
233	144
234	141
235	141
236	139
237	136
238	136
239	134
240	134
241	133
242	132
243	135
244	136
245	137
246	138
247	139
248	139
249	138
250	138
251	139
252	137
253	138
254	137
255	136
256	135
257	136
258	138
259	138
260	137
261	135
262	137
263	137
264	141
265	139
266	139
267	135
268	135
269	136
270	134
271	133
272	132
273	131
274	130
275	130
276	130
277	127
278	128
279	128
280	129
281	129
282	129
283	129
284	128
285	128
286	127
287	129
288	128
289	128
290	126
291	125
292	125
293	125
294	125
295	126
296	124
297	126
298	125
299	125
300	124
301	125
302	124
303	123
304	125
305	126
306	125
307	124
308	124
309	123
310	125
311	127
312	128
313	128
314	131
315	132
316	131
317	129
318	130
319	130
320	128
321	129
322	128
323	127
324	127
325	127
326	127
327	127
328	128
329	126
330	126
331	127
332	126
333	126
334	124
335	124
336	126
337	127
338	127
339	128
340	127
341	127
342	126
343	126
344	126
345	128
346	129
347	129
348	130
349	129
350	130
351	130
352	129
353	131
354	131
355	131
356	130
357	130
358	130
359	129
360	129
361	130
362	130
363	130
364	130
365	131
366	132
367	132
368	131
369	130
370	130
371	129
372	128
373	128
374	127
375	127
376	127
377	128
378	127
379	128
380	126
381	127
382	128
383	128
384	128
385	124
386	126
387	126
388	125
389	124
390	127
391	125
392	126
393	125
394	125
395	124
396	123
397	124
398	124
399	125
400	125
401	124
402	122
403	122
404	121
405	121
406	120
407	119
408	122
409	122
410	122
411	121
412	120
413	121
414	124
415	126
416	126
417	125
418	126
419	127
420	125
421	126
422	124
423	123
424	124
425	123
426	123
427	122
428	122
429	123
430	124
431	124
432	125
433	124
434	119
435	118
436	118
437	121
438	120
439	123
440	124
441	126
442	124
443	124
444	125
445	121
446	118
447	119
448	118
449	119
450	118
451	121
452	120
453	121
454	122
455	121
456	123
457	121
458	121
459	118
460	116
461	117
462	117
463	116
464	114
465	115
466	116
467	116
468	114
469	115
470	117
471	119
472	121
473	122
474	120
475	119
476	122
477	124
478	123
479	122
480	121
481	122
482	121
483	122
484	121
485	123
486	125
487	122
488	121
489	122
490	123
491	125
492	125
493	125
494	125
495	125
496	126
497	126
498	124
499	126
500	126
501	127
502	127
503	128
504	131
505	130
506	130
507	128
508	127
509	128
510	129
511	129
512	129
513	129
514	129
515	127
516	126
517	127
518	129
519	130
520	131
521	132
522	134
523	135
524	133
525	137
526	137
527	138
528	138
529	137
530	137
531	138
532	137
533	137
534	138
535	138
536	141
537	141
538	139
539	140
540	141
541	143
542	143
543	142
544	141
545	141
546	144
547	142
548	143
549	141
550	140
551	141
552	140
553	141
554	142
555	144
556	143
557	144
558	143
559	142
560	141
561	141
562	145
563	144
564	144
565	144
566	144
567	144
568	145
569	144
570	142
571	141
572	142
573	144
574	146
575	148
576	148
577	147
578	148
579	149
580	149
581	149
582	152
583	150
584	153
585	153
586	153
587	151
588	152
589	153
590	152
591	153
592	154
593	156
594	157
595	155
596	155
597	154
598	154
599	154
600	152
601	152
602	150
603	150
604	150
605	151
606	147
607	147
608	147
609	147
610	148
611	149
612	146
613	147
614	147
615	147
616	147
617	147
618	145
619	148
620	149
621	149
622	151
623	151
624	151
625	150
626	149
627	149
628	149
629	151
630	151
631	149
632	151
633	150
634	149
635	147
636	148
637	149
638	149
639	147
640	145
641	143
642	143
643	141
644	140
645	141
646	141
647	140
648	140
649	139
650	138
651	137
652	138
653	141
654	143
655	142
656	139
657	138
658	140
659	140
660	139
661	139
662	138
663	139
664	137
665	136
666	137
667	137
668	138
669	141
670	139
671	137
672	136
673	136
674	135
675	135
676	136
677	137
678	136
679	135
680	132
681	132
682	132
683	132
684	131
685	131
686	131
687	133
688	133
689	136
690	136
691	137
692	138
693	140
694	140
695	138
696	137
697	136
698	136
699	134
700	134
701	135
702	135
703	136
704	135
705	135
706	135
707	133
708	133
709	130
710	129
711	130
712	129
713	129
714	128
715	129
716	126
717	126
718	123
719	126
720	126
721	124
722	124
723	124
724	126
725	128
726	128
727	127
728	128
729	129
730	132
731	134
732	131
733	131
734	129
735	124
736	124
737	126
738	126
739	128
740	124
741	125
742	125
743	126
744	126
745	128
746	128
747	129
748	129
749	130
750	127
751	127
752	128
753	130
754	132
755	132
756	133
757	135
758	135
759	133
760	133
761	133
762	134
763	135
764	133
765	134
766	135
767	135
768	137
769	138
770	138
771	137
772	136
773	138
774	138
775	138
776	138
777	136
778	140
779	142
780	142
781	143
782	144
783	143
784	143
785	144
786	143
787	143
788	142
789	141
790	143
791	144
792	141
793	140
794	141
795	141
796	141
797	141
798	141
799	143
800	146
801	145
802	142
803	140
804	138
805	140
806	141
807	140
808	140
809	141
810	142
811	141
812	141
813	142
814	142
815	141
816	141
817	143
818	145
819	142
820	142
821	139
822	137
823	136
824	135
825	136
826	136
827	137
828	138
829	138
830	139
831	141
832	140
833	140
834	140
835	143
836	143
837	142
838	144
839	145
840	145
841	143
842	143
843	143
844	143
845	144
846	145
847	146
848	149
849	148
850	149
851	150
852	151
853	152
854	151
855	151
856	151
857	150
858	149
859	150
860	149
861	150
862	151
863	150
864	150
865	150
866	149
867	147
868	146
869	148
870	147
871	147
872	146
873	147
874	149
875	151
876	151
877	153
878	154
879	153
880	154
881	152
882	151
883	152
884	151
885	150
886	150
887	152
888	152
889	153
890	154
891	154
892	154
893	155
894	153
895	150
896	151
897	151
898	150
899	150
900	150
901	148
902	147
903	148
904	149
905	149
906	150
907	152
908	152
909	154
910	154
911	154
912	155
913	155
914	158
915	161
916	160
917	160
918	162
919	163
920	163
921	166
922	167
923	166
924	167
925	168
926	167
927	167
928	165
929	164
930	164
931	164
932	164
933	163
934	161
935	160
936	158
937	160
938	161
939	160
940	162
941	161
942	163
943	163
944	162
945	164
946	164
947	163
948	164
949	164
950	162
951	164
952	163
953	164
954	164
955	163
956	163
957	162
958	162
959	162
960	159
961	156
962	154
963	154
964	154
965	153
966	151
967	154
968	154
969	156
970	158
971	158
972	159
973	156
974	157
975	156
976	155
977	155
978	155
979	156
980	157
981	157
982	157
983	159
984	158
985	159
986	162
987	158
988	160
989	161
990	160
991	159
992	159
993	159
994	162
995	161
996	162
997	161
998	162
999	162
1000	164
1001	162
1002	162
1003	163
1004	164
1005	164
1006	164
1007	161
1008	159
1009	158
1010	159
1011	157
1012	157
1013	158
1014	159
1015	161
1016	158
1017	159
1018	159
1019	162
1020	161
1021	161
1022	159
1023	161
1024	162
1025	162
1026	165
1027	162
1028	164
1029	164
1030	164
1031	165
1032	165
1033	163
1034	161
1035	161
1036	159
1037	160
1038	159
1039	160
1040	160
1041	162
1042	162
1043	161
1044	159
1045	161
1046	163
1047	162
1048	162
1049	164
1050	164
1051	165
1052	164
1053	165
1054	162
1055	161
1056	162
1057	159
1058	159
1059	161
1060	163
1061	163
1062	162
1063	163
1064	164
1065	162
1066	160
1067	158
1068	159
1069	160
1070	161
1071	161
1072	160
1073	159
1074	158
1075	158
1076	158
1077	159
1078	159
1079	159
1080	159
1081	160
1082	160
1083	160
1084	158
1085	158
1086	161
1087	160
1088	161
1089	161
1090	159
1091	160
1092	160
1093	161
1094	160
1095	161
1096	164
1097	165
1098	166
1099	164
1100	164
1101	164
1102	164
1103	164
1104	164
1105	162
1106	162
1107	163
1108	165
1109	164
1110	166
1111	166
1112	167
1113	166
1114	164
1115	164
1116	165
1117	165
1118	164
1119	166
1120	166
1121	165
1122	166
