position	frequency
1	2
2	2
3	4
4	4
5	7
6	7
7	11
8	11
9	13
10	14
11	17
12	19
13	19
14	19
15	19
16	21
17	23
18	23
19	24
20	24
21	24
22	25
23	25
24	27
25	28
26	28
27	28
28	28
29	29
30	30
31	30
32	31
33	31
34	32
35	33
36	35
37	37
38	38
39	38
40	39
41	39
42	39
43	40
44	40
45	41
46	41
47	42
48	42
49	43
50	43
51	43
52	44
53	44
54	45
55	45
56	46
57	47
58	47
59	47
60	48
61	48
62	48
63	48
64	48
65	48
66	49
67	50
68	50
69	50
70	51
71	51
72	51
73	51
74	51
75	51
76	51
77	52
78	52
79	52
80	53
81	54
82	54
83	54
84	54
85	54
86	54
87	54
88	54
89	55
90	55
91	57
92	57
93	57
94	58
95	58
96	58
97	58
98	58
99	58
100	58
101	59
102	60
103	62
104	62
105	62
106	62
107	64
108	66
109	70
110	72
111	73
112	73
113	74
114	74
115	76
116	77
117	77
118	79
119	80
120	81
121	82
122	83
123	83
124	84
125	89
126	92
127	95
128	93
129	94
130	97
131	100
132	102
133	100
134	102
135	103
136	104
137	105
138	107
139	108
140	110
141	109
142	110
143	111
144	114
145	112
146	111
147	112
148	112
149	112
150	111
151	112
152	111
153	111
154	110
155	111
156	113
157	117
158	116
159	115
160	113
161	112
162	112
163	113
164	113
165	114
166	115
167	115
168	115
169	115
170	117
171	119
172	119
173	119
174	120
175	120
176	120
177	121
178	121
179	123
180	124
181	125
182	125
183	125
184	125
185	126
186	126
187	126
188	125
189	127
190	126
191	125
192	125
193	126
194	126
195	126
196	127
197	126
198	125
199	126
200	127
201	129
202	127
203	128
204	128
205	128
206	129
207	129
208	129
209	129
210	128
211	128
212	128
213	129
214	130
215	130
216	129
217	127
218	127
219	126
220	127
221	127
222	125
223	125
224	124
225	124
226	123
227	122
228	122
229	123
230	125
231	126
232	126
233	124
234	122
235	122
236	121
237	121
238	122
239	122
240	122
241	122
242	122
243	124
244	124
245	124
246	124
247	122
248	120
249	121
250	121
251	121
252	122
253	122
254	122
255	121
256	122
257	120
258	120
259	122
260	123
261	124
262	124
263	122
264	125
265	123
266	122
267	124
268	120
