position	frequency
1	294.62
2	293.94
3	294.69
4	294.2
5	294.11
6	294.06
7	294.21
8	294.1
9	294.06
10	294.2
11	293.62
12	293.83
13	294.12
14	293.76
15	293.66
16	293.31
17	293.7
18	293.59
19	293.33
20	292.66
21	292.92
22	292.87
23	293.22
24	293.44
25	293.26
26	293.97
27	293.58
28	293.13
29	293.13
30	293.41
31	293.58
32	293.6
33	293.13
34	293.36
35	293.23
36	293.69
37	293.45
38	293.77
39	298.74
40	288.52
41	288.07
42	288.19
43	288.31
44	288.69
45	287.96
46	288.43
47	288.12
48	288.86
49	288.25
50	288.65
51	288.28
52	288.97
53	288.43
54	288.77
55	289.47
56	288.72
57	289.14
58	289.27
59	288.9
60	289.23
61	288.46
62	288.76
63	289.18
64	288.71
65	288.62
66	288.39
67	288.6
68	288.04
69	288.57
70	288.73
71	288.56
72	288.04
73	288.17
74	288.26
75	287.88
76	287.96
77	287.68
78	287.83
79	288.25
80	287.98
81	288.58
82	288.08
83	288.95
84	288.6
85	288.58
86	288.65
87	288.79
88	288.89
89	289.39
90	288.83
91	288.58
92	289.01
93	289.09
94	288.95
95	289.32
96	288.64
97	288.78
98	288.29
99	288.9
100	289.02
101	288.44
102	288.62
103	288.83
104	288.65
105	288.28
106	288.46
107	288.61
108	287.97
109	288.18
110	288.11
111	288.27
112	288.5
113	288.2
114	288.82
115	288.84
116	288.64
117	288.87
118	288.27
119	288.31
120	288.35
121	287.67
122	288.62
123	288.22
124	289.43
125	289.31
126	288.4
127	288.8
128	288.96
129	288.46
130	288.45
131	288.61
132	288.84
133	288.32
134	288.57
135	288.57
136	288.33
137	288.11
138	288.52
139	287.99
140	287.76
141	287.48
142	287.77
143	288.68
144	288.83
145	288.11
146	288.16
147	288.07
148	288.6
149	288.08
150	288.1
151	287.99
152	287.71
153	288.34
154	288.15
155	288.8
156	288.76
157	287.83
158	288.59
159	287.42
160	287.83
161	288.4
162	287.73
163	288.23
164	288.86
165	287.65
166	288.08
167	287.26
168	288.3
169	288.34
170	287.71
171	287.72
172	288.09
173	288.39
174	288.12
175	288.36
176	287.94
177	288.36
178	288.35
179	288.6
180	287.98
181	288.53
182	288.14
183	289.09
184	288.42
185	289.4
186	288.51
187	288.42
188	287.98
189	287.62
190	288.17
191	288.81
192	288.39
193	288.02
194	288.37
195	288.34
196	287.45
197	287.54
198	287.24
199	287.86
200	287.75
201	286.92
202	287.35
203	287.76
204	287.91
205	286.63
206	287.69
207	287.13
208	286.91
209	286.97
210	286.96
211	286.47
212	286.31
213	286.94
214	286.72
215	286.68
216	286.95
217	286.81
218	286.93
219	286.89
220	287.22
221	287.12
222	287.69
223	286.88
224	287.68
225	286.97
226	287.58
227	287.27
228	287.3
229	287.52
230	287.18
231	287.86
232	287.44
233	287.48
234	287.41
235	287.69
236	287.01
237	287.93
238	287.1
239	286.9
240	287.35
241	287.16
242	287.31
243	287.59
244	287.14
245	286.92
246	287.39
247	287.83
248	287.06
249	287.15
250	286.96
251	286.56
252	286.96
253	286.64
254	286.96
255	287.29
256	287.3
257	286.94
258	286.87
259	287.45
260	287.02
261	286.54
262	287.17
263	286.05
264	287.23
265	286.95
266	286.96
267	286.59
268	286.7
269	286.43
270	285.64
271	285.86
272	284.87
273	285.35
274	285.14
275	285.44
276	285.63
277	285.62
278	284.94
279	285.7
280	286.02
281	285.86
282	286.48
283	286.28
284	286.87
285	285.94
286	286.76
287	287.07
288	286.07
289	286.07
290	286.13
291	286.82
292	286.28
293	286.53
294	286
295	286.93
296	286.26
297	286.6
298	286.54
299	286.42
300	286.45
301	286.7
302	285.82
303	286.1
304	285.96
305	286.04
306	286.17
307	285.46
308	286.23
309	285.63
310	285.85
311	285.43
312	285.47
313	285.35
314	285.79
315	285.43
316	285.79
317	285.94
318	285.82
319	285.41
320	285.41
321	286.52
322	286.53
323	286.45
324	285.53
325	285.57
326	285.88
327	285.05
328	285.06
329	285.13
330	285.33
331	285.79
332	285.31
333	285.65
334	285.92
335	285.59
336	285.96
337	286.26
338	286.02
339	286.01
340	286.29
341	285.29
342	285.81
343	285.98
344	285.73
345	285.98
346	285.95
347	285.78
348	285.53
349	285.92
350	285.23
351	285.62
352	285.53
353	285.49
354	285.87
355	285.85
356	285.52
357	285.98
358	285.86
359	285.74
360	285.72
361	285.85
362	286.12
363	285.77
364	285.81
365	285.84
366	286.08
367	285.73
368	285.7
369	285.79
370	285.81
371	285.65
372	285.11
373	285.23
374	285.4
375	285.16
376	285.13
377	284.98
378	284.76
379	285.3
380	285.12
381	285.12
382	284.69
383	284.97
384	284.78
385	284.73
386	285.18
387	284.41
388	285.1
389	285.14
390	285.18
391	285.26
392	285.79
393	285.61
394	285.72
395	285.66
396	285.12
397	285.43
398	285.7
399	285.42
400	285.22
401	285.3
402	284.95
403	284.96
404	284.99
405	285.06
406	285.38
407	285.33
408	285.16
409	285.33
410	285.28
411	285.48
412	285.59
413	285.68
414	285.9
415	285.85
416	285.4
417	285.73
418	285.45
419	285.68
420	285.47
421	285.52
422	285.45
423	285.42
424	285.63
425	285.31
426	285.38
427	285.48
428	285.95
429	286.12
430	285.36
431	285.76
432	285.26
433	285.31
434	285.04
435	285.2
436	285.15
437	285.65
438	285.39
439	285.16
440	285.14
441	284.99
442	285.41
443	285.06
444	284.96
445	284.64
446	285.23
447	285.31
448	284.68
449	284.45
450	284.94
451	285.04
452	284.99
453	284.58
454	285.01
455	284.59
456	285.04
457	285.02
458	285.06
459	285.75
460	284.89
461	284.83
462	285.09
463	284.87
464	284.72
465	284.77
466	284.51
467	285.53
468	285.09
469	284.77
470	285.13
471	285.38
472	285.58
473	285.76
474	285.86
475	285.65
476	285.45
477	285.65
478	285.61
479	285.72
480	285.57
481	285.55
482	285.63
483	285.31
484	285.21
485	285.29
486	284.87
487	284.62
488	284.93
489	284.8
490	285.17
491	285.27
492	285.17
493	285.04
494	285.28
495	285.03
496	285.23
497	285.55
498	285.36
499	285.24
500	285.03
501	285.75
502	285.54
503	285.43
504	285.67
505	285.14
506	285.56
507	285.76
508	285.29
509	285.38
510	285.45
511	285.49
512	285.39
513	285.25
514	285.34
515	285.38
516	285.7
517	285.3
518	285.76
519	285.54
520	285.92
521	286.39
