position	frequency
6	3
7	4
8	4
9	4
10	4
11	4
12	4
13	5
14	5
15	6
16	6
17	6
18	6
19	6
20	6
21	8
22	8
23	9
24	9
25	9
26	10
27	10
28	10
29	10
30	10
31	10
32	12
33	13
34	15
35	15
36	15
37	16
38	16
39	16
40	16
41	17
42	17
43	17
44	17
45	17
46	17
47	18
48	19
49	19
50	19
51	20
52	20
53	20
54	21
55	21
56	21
57	21
58	22
59	22
60	24
61	25
62	25
63	26
64	27
65	27
66	27
67	27
68	27
69	28
70	28
71	28
72	29
73	29
74	29
75	29
76	29
77	29
78	29
79	29
80	29
81	30
82	30
83	30
84	30
85	30
86	30
87	30
88	30
89	30
90	30
91	30
92	30
93	30
94	31
95	31
96	31
97	31
98	31
99	31
100	32
101	32
102	32
103	33
104	33
105	33
106	33
107	33
108	34
109	34
110	34
111	34
112	34
113	34
114	34
115	35
116	36
117	36
118	36
119	36
120	36
121	36
122	36
123	37
124	38
125	39
126	39
127	39
128	39
129	39
130	39
131	39
132	40
133	40
134	40
135	40
136	41
137	41
138	41
139	41
140	41
141	42
142	42
143	42
144	42
145	42
146	42
147	42
148	42
149	42
150	43
151	44
152	44
153	44
154	44
155	45
156	45
157	47
158	47
159	47
160	47
161	47
162	47
163	47
164	47
165	48
166	49
167	49
168	49
169	50
170	50
171	50
172	50
173	50
174	50
175	51
176	51
177	51
178	52
179	54
180	55
181	55
182	57
183	57
184	57
185	57
186	57
187	58
188	58
189	58
190	59
191	61
192	61
193	61
194	61
195	61
196	61
197	62
198	62
199	63
200	63
201	63
202	63
203	63
204	63
205	64
206	64
207	64
208	64
209	64
210	64
211	65
212	66
213	67
214	68
215	68
216	68
217	69
218	70
219	71
220	71
221	71
222	71
223	71
224	71
225	72
226	72
227	73
228	73
229	73
230	73
231	73
232	74
233	75
234	75
235	76
236	77
237	79
238	80
239	80
240	80
241	80
242	80
243	80
244	80
245	80
246	80
247	82
248	83
249	83
250	83
251	84
252	84
253	84
254	85
255	85
256	85
257	85
258	85
259	85
260	85
261	86
262	86
263	87
264	87
265	89
266	89
267	89
268	89
269	89
270	89
271	90
272	90
273	90
274	92
275	92
276	92
277	92
278	92
279	92
280	93
281	93
282	93
283	93
284	93
285	93
286	93
287	94
288	94
289	95
290	97
291	98
292	98
293	98
294	99
295	102
296	106
297	106
298	106
299	106
300	106
301	106
302	106
303	106
304	106
305	106
306	106
307	107
308	107
309	108
310	108
311	109
312	109
313	110
314	111
315	111
316	111
317	111
318	113
319	113
320	114
321	114
322	117
323	118
324	118
325	119
326	117
327	117
328	118
329	118
330	118
331	118
332	119
333	119
334	119
335	119
336	119
337	119
338	122
339	122
340	124
341	125
342	127
343	128
344	128
345	128
346	127
347	128
348	128
349	129
350	128
351	128
352	127
353	127
354	127
355	127
356	127
357	127
358	129
359	130
360	132
361	132
362	133
363	134
364	134
365	135
366	135
367	135
368	135
369	135
370	136
371	135
372	134
373	134
374	134
375	133
376	133
377	133
378	134
379	133
380	134
381	131
382	130
383	131
384	131
385	131
386	131
387	130
388	131
389	131
390	131
391	132
392	134
393	134
394	135
395	136
396	136
397	139
398	140
399	140
400	140
401	143
402	142
403	142
404	142
405	143
406	143
407	144
408	144
409	143
410	145
411	144
412	144
413	145
414	145
415	145
416	145
417	145
418	145
419	148
420	148
421	148
422	148
423	147
424	146
425	146
426	148
427	149
428	149
429	149
430	149
431	149
432	148
433	148
434	148
435	147
436	146
437	148
438	148
439	148
440	147
441	147
