position	frequency
1	1
2	2
3	2
4	3
5	4
6	5
7	6
8	6
9	8
10	8
11	9
12	10
13	11
14	11
15	11
16	11
17	11
18	12
19	12
20	12
21	12
22	12
23	12
24	12
25	13
26	13
27	13
28	13
29	14
30	14
31	16
32	16
33	19
34	20
35	20
36	20
37	20
38	21
39	22
40	23
41	26
42	27
43	27
44	28
45	30
46	30
47	31
48	31
49	31
50	31
51	33
52	34
53	34
54	34
55	34
56	34
57	34
58	35
59	35
60	35
61	35
62	35
63	35
64	35
65	35
66	35
67	36
68	36
69	36
70	36
71	36
72	36
73	36
74	36
75	36
76	36
77	36
78	36
79	36
80	37
81	38
82	39
83	40
84	40
85	40
86	40
87	40
88	41
89	41
90	41
91	41
92	42
93	42
94	42
95	42
96	42
97	42
98	42
99	42
100	44
101	44
102	44
103	45
104	45
105	45
106	45
107	45
108	45
109	45
110	45
111	45
112	45
113	45
114	45
115	45
116	45
117	45
118	46
119	46
120	47
121	47
122	47
123	47
124	47
125	47
126	48
127	48
128	48
129	48
130	48
131	48
132	48
133	49
134	49
135	50
136	50
137	52
138	52
139	52
140	52
141	52
142	52
143	53
144	53
145	53
146	53
147	53
148	53
149	53
150	53
151	53
152	53
153	53
154	53
155	53
156	53
157	53
158	53
159	53
160	53
161	53
162	53
163	53
164	54
165	54
166	54
167	54
168	54
169	54
170	54
171	54
172	54
173	55
174	55
175	55
176	56
177	56
178	56
179	56
180	57
181	57
182	57
183	57
184	57
185	57
186	57
187	58
188	59
189	60
190	61
191	61
192	61
193	61
194	61
195	61
196	61
197	62
198	63
199	63
200	63
201	63
202	63
203	64
204	64
205	64
206	64
207	64
208	64
209	64
210	64
211	64
212	64
213	66
214	67
215	67
216	68
217	68
218	68
219	68
220	69
221	69
222	72
223	72
224	73
225	73
226	73
227	73
228	73
229	73
230	73
231	73
232	73
233	73
234	74
235	74
236	74
237	74
238	74
239	74
240	74
241	74
242	74
243	74
244	74
245	75
246	75
247	76
248	76
249	77
250	79
251	81
252	81
253	81
254	82
255	82
256	84
257	84
258	84
259	84
260	85
261	85
262	85
263	85
264	85
265	85
266	86
267	87
268	87
269	87
270	87
271	88
272	88
273	89
274	89
275	89
276	90
277	90
278	91
279	91
280	92
281	93
282	94
283	94
284	95
285	95
286	95
287	95
288	95
289	96
290	98
291	100
292	101
293	102
294	102
295	103
296	103
297	103
298	103
299	103
300	105
301	105
302	107
303	107
304	109
305	109
306	110
307	111
308	111
309	111
310	111
311	113
312	113
313	115
314	116
315	116
316	115
317	115
318	116
319	116
320	116
321	116
322	118
323	118
324	118
325	119
326	121
327	121
328	122
329	123
330	123
331	124
332	124
333	125
334	126
335	126
336	126
337	127
338	127
339	128
340	128
341	128
342	128
343	128
344	128
345	128
346	128
347	130
348	129
349	129
350	131
351	131
352	132
353	133
354	132
355	132
356	131
357	131
358	130
359	131
360	132
361	134
362	135
363	133
364	134
365	134
366	135
367	134
368	131
369	132
370	132
371	130
372	131
373	131
374	132
375	132
376	133
377	135
378	137
379	136
380	138
381	139
382	141
383	141
384	143
385	143
386	143
387	143
388	143
389	143
390	143
391	144
392	145
393	145
394	145
395	146
396	145
397	144
398	144
399	144
400	143
401	143
402	141
403	141
404	140
405	140
406	139
407	140
408	140
409	140
410	141
411	141
412	141
413	141
414	142
415	142
416	141
417	141
418	141
419	141
420	142
421	142
422	142
423	140
424	140
425	140
426	140
427	140
428	140
429	141
430	140
431	141
432	140
433	141
434	141
435	140
436	140
437	141
438	141
439	142
440	142
441	142
442	142
443	143
444	144
445	143
446	143
447	143
448	143
449	143
450	143
451	142
452	142
453	142
454	143
455	143
456	143
457	144
458	144
459	145
460	145
461	144
462	144
463	144
464	144
465	144
466	143
467	142
468	142
469	142
470	142
471	142
472	142
473	142
474	142
475	141
476	142
477	142
478	142
479	142
480	141
481	142
482	140
483	141
484	141
485	141
486	141
487	141
488	141
489	141
490	143
491	143
492	143
493	143
494	143
495	143
496	142
497	142
498	142
499	143
500	144
501	144
502	143
503	143
504	143
505	143
506	143
507	143
508	144
509	144
510	144
511	144
512	145
513	145
514	145
515	145
516	145
517	145
518	146
519	147
520	147
521	147
522	148
523	149
524	148
525	148
526	149
527	150
528	150
529	150
530	150
531	150
532	150
533	150
534	149
535	149
536	150
537	151
538	152
539	152
540	153
541	153
542	152
543	151
544	151
545	151
546	151
547	151
548	151
549	151
550	152
551	153
552	153
553	152
554	152
555	153
556	154
557	154
558	154
559	154
560	154
561	154
562	155
563	155
564	155
