position	frequency
3	2
4	2
5	3
6	3
7	5
8	6
9	6
10	6
11	6
12	6
13	6
14	6
15	7
16	7
17	8
18	9
19	10
20	10
21	11
22	11
23	12
24	12
25	12
26	12
27	12
28	12
29	12
30	12
31	12
32	12
33	12
34	12
35	12
36	12
37	12
38	12
39	13
40	13
41	13
42	14
43	14
44	14
45	14
46	14
47	14
48	15
49	15
50	15
51	15
52	16
53	17
54	17
55	19
56	19
57	19
58	20
59	21
60	22
61	22
62	22
63	22
64	22
65	22
66	22
67	22
68	22
69	22
70	22
71	22
72	22
73	22
74	22
75	22
76	22
77	22
78	22
79	22
80	22
81	22
82	22
83	23
84	23
85	23
86	23
87	23
88	23
89	23
90	24
91	24
92	24
93	25
94	26
95	26
96	26
97	26
98	26
99	26
100	26
101	27
102	27
103	27
104	27
105	27
106	27
107	28
108	28
109	28
110	28
111	28
112	28
113	28
114	28
115	28
116	28
117	28
118	28
119	28
120	28
121	29
122	30
123	30
124	30
125	30
126	30
127	30
128	31
129	31
130	31
131	31
132	31
133	32
134	32
135	32
136	32
137	32
138	32
139	32
140	32
141	32
142	32
143	32
144	32
145	32
146	33
147	35
148	35
149	36
150	36
151	36
152	36
153	36
154	36
155	36
156	38
157	38
158	38
159	39
160	39
161	39
162	39
163	39
164	39
165	39
166	39
167	39
168	39
169	41
170	41
171	42
172	42
173	42
174	43
175	43
176	43
177	43
178	43
179	43
180	43
181	43
182	43
183	43
184	43
185	43
186	43
187	43
188	43
189	43
190	43
191	43
192	43
193	43
194	43
195	43
196	44
197	45
198	45
199	45
200	45
201	45
202	45
203	46
204	46
205	46
206	46
207	46
208	46
209	46
210	46
211	46
212	46
213	47
214	47
215	47
216	47
217	47
218	47
219	47
220	47
221	48
222	48
223	48
224	48
225	48
226	48
227	48
228	48
229	49
230	50
231	50
232	50
233	52
234	53
235	53
236	54
237	54
238	54
239	54
240	54
241	54
242	54
243	54
244	55
245	55
246	57
247	58
248	58
249	58
250	60
251	62
252	64
253	66
254	66
255	66
256	68
257	68
258	69
259	69
260	69
261	69
262	69
263	70
264	71
265	71
266	72
267	73
268	73
269	73
270	73
271	74
272	74
273	74
274	75
275	75
276	75
277	76
278	78
279	78
280	78
281	78
282	79
283	80
284	80
285	80
286	80
287	80
288	80
289	81
290	82
291	82
292	82
293	83
294	84
295	84
296	84
297	84
298	85
299	86
300	86
301	87
302	87
303	87
304	87
305	87
306	87
307	87
308	86
309	86
310	86
311	86
312	86
313	87
314	88
315	89
316	90
317	91
318	91
319	91
320	91
321	94
322	94
323	94
324	95
325	95
326	95
327	95
328	97
329	97
330	98
331	99
332	100
333	100
334	100
335	101
336	102
337	103
338	102
339	102
340	101
341	102
342	102
343	102
344	102
345	103
346	104
347	104
348	103
349	103
350	102
351	102
352	103
353	103
354	103
355	104
356	104
357	105
358	104
359	105
360	105
361	105
362	105
363	105
364	105
365	104
366	105
367	105
368	105
369	105
370	104
371	104
372	104
373	103
374	103
375	103
376	103
377	102
378	101
379	101
380	101
381	101
382	103
383	103
384	103
385	102
386	102
387	102
388	102
389	103
390	104
391	104
392	105
393	105
394	105
395	104
396	104
397	104
398	104
399	104
400	104
401	104
402	103
403	103
404	104
405	104
406	105
407	105
408	105
409	105
410	105
411	105
412	105
413	106
414	106
415	106
416	106
417	106
418	106
419	106
420	106
421	107
422	109
423	108
424	108
425	108
426	109
427	109
428	109
429	110
430	110
431	110
432	111
433	111
434	111
435	111
436	111
437	111
438	110
439	110
440	111
441	111
442	111
443	111
444	113
445	113
446	113
447	113
448	114
449	114
450	114
451	115
452	117
453	117
454	117
455	117
456	117
457	118
458	119
459	118
460	118
461	118
462	118
463	118
464	118
465	118
466	117
467	116
468	116
469	116
470	116
471	115
472	115
473	115
474	117
475	117
476	117
477	117
478	117
479	117
480	117
481	117
482	116
483	117
484	117
485	117
486	117
487	117
488	117
489	117
490	117
491	117
492	117
493	117
494	117
495	118
496	118
497	118
498	118
499	118
500	118
501	119
502	118
503	117
504	117
505	117
506	117
507	117
508	117
509	117
510	118
511	118
512	118
513	118
514	118
515	118
516	118
517	119
518	119
519	119
520	119
521	119
522	119
523	119
524	119
525	119
526	118
527	117
528	117
529	117
530	118
531	118
532	118
533	119
534	119
535	119
536	119
537	119
538	119
539	119
540	119
541	119
542	120
543	120
544	120
545	119
546	119
547	117
548	118
549	119
550	119
551	120
552	120
553	120
554	121
555	121
556	121
557	121
558	120
559	120
560	119
561	119
562	119
563	118
564	118
565	118
566	117
567	117
568	118
569	117
570	118
571	117
572	118
573	118
574	118
575	118
576	120
577	120
578	120
579	120
580	120
581	119
582	121
583	120
584	120
585	120
586	120
587	121
588	120
589	120
590	119
591	119
592	119
593	121
594	121
595	120
596	121
597	122
598	124
599	124
600	123
601	123
602	124
603	125
604	123
605	125
606	125
607	125
608	125
609	125
610	126
611	125
612	124
613	123
614	124
615	123
616	123
617	124
618	125
619	125
620	125
621	125
622	125
623	125
624	125
625	125
626	125
627	126
628	124
629	125
630	125
631	125
632	125
633	125
634	126
635	127
636	128
637	127
638	125
639	125
640	126
641	127
642	128
643	128
644	127
645	128
646	129
647	129
648	129
649	128
650	129
651	130
652	130
653	129
654	131
655	131
656	132
657	135
658	134
659	135
660	134
661	135
662	135
663	135
664	138
665	138
666	138
667	139
668	139
669	138
670	137
671	138
672	139
673	140
674	141
675	141
676	143
677	145
678	145
679	143
680	143
681	144
682	144
683	145
684	144
685	142
686	142
687	141
688	143
689	146
690	146
691	144
692	143
693	143
694	143
695	143
696	144
697	144
698	144
699	145
700	145
701	146
702	145
703	145
704	145
705	145
706	144
707	143
708	143
709	143
710	144
711	145
712	147
713	149
714	146
715	145
716	146
717	145
718	145
719	145
720	146
721	146
722	145
723	146
724	145
725	145
726	146
727	145
728	144
729	144
730	144
731	142
732	142
733	143
734	143
735	143
736	143
737	142
738	142
739	142
740	141
741	141
742	141
743	140
744	141
745	141
746	141
747	141
748	141
749	141
750	142
751	143
752	141
753	141
754	140
755	140
756	141
757	139
758	138
759	138
760	138
761	137
762	137
763	138
764	138
765	138
766	138
767	139
768	139
769	138
770	138
771	138
772	138
773	138
774	138
775	138
776	138
777	139
778	139
779	139
780	139
781	139
782	139
783	138
784	138
785	138
786	138
787	138
788	140
789	140
790	140
791	140
792	140
793	138
794	138
795	138
796	138
797	140
798	139
799	139
800	140
801	141
802	142
803	143
804	144
805	144
806	144
807	145
808	145
809	145
810	146
811	146
812	146
813	146
814	146
815	145
816	145
817	145
818	145
819	145
820	146
821	147
822	148
823	150
824	150
825	150
826	150
827	151
828	151
829	151
830	151
831	152
832	152
833	152
834	151
835	152
836	152
837	153
838	152
839	153
840	153
841	153
842	153
843	153
844	152
845	152
846	151
847	151
848	151
849	151
850	150
851	150
852	150
853	150
854	149
855	148
856	147
857	147
858	148
859	148
860	147
861	147
862	147
863	147
864	147
865	147
866	147
867	147
868	147
869	147
870	147
871	147
872	147
873	147
874	147
875	147
876	147
877	148
878	148
879	149
880	149
881	149
882	149
883	150
884	149
885	149
886	149
887	149
888	149
889	149
890	151
891	151
892	150
893	150
894	150
895	150
896	149
897	151
898	150
899	149
900	150
901	149
902	149
903	149
904	149
905	151
906	151
907	151
908	151
909	151
910	151
911	151
912	151
913	151
914	149
915	148
916	148
917	147
918	148
919	148
920	149
921	149
922	148
923	148
924	148
925	148
926	148
927	149
928	147
929	148
930	149
931	148
932	150
933	152
934	153
935	154
936	154
937	156
938	156
939	155
940	155
941	155
942	155
