position	frequency
3	1
4	1
5	2
6	3
7	4
8	4
9	4
10	5
11	7
12	8
13	8
14	8
15	8
16	8
17	9
18	9
19	10
20	11
21	12
22	13
23	13
24	14
25	14
26	14
27	15
28	16
29	16
30	16
31	16
32	17
33	18
34	19
35	19
36	19
37	20
38	22
39	23
40	23
41	23
42	23
43	23
44	25
45	26
46	26
47	28
48	28
49	28
50	28
51	29
52	29
53	29
54	31
55	32
56	32
57	32
58	32
59	32
60	32
61	32
62	32
63	32
64	32
65	33
66	33
67	33
68	35
69	36
70	36
71	36
72	36
73	37
74	37
75	37
76	37
77	38
78	39
79	39
80	39
81	40
82	40
83	40
84	40
85	40
86	40
87	40
88	40
89	40
90	41
91	41
92	41
93	41
94	41
95	42
96	42
97	42
98	42
99	42
100	42
101	42
102	42
103	42
104	42
105	43
106	43
107	43
108	43
109	43
110	44
111	44
112	45
113	46
114	46
115	46
116	46
117	47
118	47
119	47
120	47
121	47
122	49
123	49
124	49
125	49
126	49
127	50
128	52
129	52
130	52
131	53
132	53
133	53
134	53
135	53
136	53
137	53
138	53
139	53
140	53
141	53
142	54
143	54
144	54
145	54
146	54
147	54
148	54
149	54
150	54
151	54
152	54
153	54
154	54
155	54
156	54
157	54
158	54
159	54
160	55
161	55
162	56
163	56
164	56
165	56
166	57
167	57
168	57
169	57
170	57
171	57
172	57
173	57
174	58
175	61
176	62
177	62
178	62
179	62
180	63
181	64
182	64
183	64
184	65
185	65
186	65
187	65
188	66
189	66
190	66
191	66
192	66
193	66
194	66
195	66
196	67
197	67
198	67
199	67
200	67
201	68
202	68
203	68
204	68
205	69
206	69
207	70
208	70
209	70
210	70
211	71
212	71
213	71
214	71
215	72
216	72
217	72
218	74
219	74
220	75
221	75
222	75
223	75
224	75
225	76
226	76
227	76
228	76
229	76
230	76
231	79
232	79
233	79
234	79
235	79
236	79
237	80
238	80
239	80
240	81
241	81
242	82
243	82
244	82
245	82
246	83
247	83
248	83
249	84
250	84
251	84
252	84
253	84
254	85
255	86
256	87
257	87
258	88
259	89
260	89
261	90
262	90
263	90
264	90
265	90
266	90
267	90
268	90
269	90
270	92
271	93
272	93
273	93
274	93
275	93
276	93
277	94
278	95
279	96
280	96
281	96
282	96
283	98
284	98
285	98
286	98
287	98
288	98
289	99
290	99
291	99
292	99
293	99
294	99
295	99
296	99
297	99
298	100
299	101
300	101
301	101
302	103
303	104
304	104
305	104
306	104
307	106
308	108
309	108
310	108
311	108
312	109
313	110
314	112
315	112
316	112
317	112
318	114
319	115
320	115
321	115
322	117
323	116
324	117
325	118
326	119
327	120
328	120
329	122
330	122
331	123
332	123
333	121
334	123
335	123
336	127
337	126
338	126
339	127
340	128
341	128
342	128
343	128
344	128
345	128
346	128
347	128
348	128
349	127
350	127
351	128
352	128
353	128
354	127
355	127
356	125
357	126
358	127
359	127
360	125
361	124
362	125
363	125
364	125
365	126
366	127
367	127
368	127
369	127
370	127
371	127
372	126
373	124
374	123
375	123
376	123
377	123
378	123
379	124
380	124
381	124
382	124
383	124
