position	frequency
1	5
2	7
3	13
4	16
5	23
6	28
7	31
8	33
9	34
10	36
11	42
12	46
13	51
14	55
15	55
16	61
17	63
18	63
19	67
20	73
21	77
22	79
23	81
24	88
25	93
26	94
27	94
28	95
29	100
30	105
31	108
32	109
33	116
34	118
35	121
36	124
37	125
38	129
39	135
40	135
41	137
42	140
43	141
44	144
45	147
46	147
47	150
48	152
49	153
50	155
51	161
52	163
53	164
54	169
55	170
56	170
57	170
58	176
59	179
60	182
61	182
62	185
63	189
64	190
65	192
66	196
67	199
68	200
69	201
70	202
71	205
72	210
73	213
74	215
75	215
76	220
77	220
78	221
79	222
80	223
81	226
82	227
83	228
84	228
85	228
86	229
87	232
88	234
89	237
90	238
91	240
92	241
93	242
94	243
95	243
96	245
97	247
98	251
99	251
100	252
101	256
102	258
103	261
104	262
105	263
106	267
107	267
108	267
109	269
110	271
111	272
112	272
113	272
114	273
115	273
116	276
117	276
118	277
119	278
120	279
121	279
122	279
123	281
124	281
125	283
126	286
127	286
128	286
129	287
130	287
131	288
132	288
133	289
134	291
135	292
136	293
137	295
138	295
139	296
140	298
141	298
142	302
143	302
144	302
145	302
146	305
147	305
148	305
149	308
150	308
151	309
152	311
153	311
154	311
155	311
156	313
157	314
158	315
159	315
160	316
161	317
162	318
163	319
164	321
165	323
166	323
167	323
168	324
169	324
170	325
171	327
172	329
173	330
174	332
175	332
176	333
177	334
178	334
179	334
180	338
181	338
182	339
183	342
184	344
185	345
186	346
187	346
188	350
189	350
190	350
191	351
192	352
193	353
194	356
195	356
196	360
197	364
198	364
199	365
200	366
201	368
202	369
203	372
204	374
205	375
206	376
207	377
208	377
209	382
210	386
211	387
212	388
213	390
214	392
215	396
216	400
217	403
218	403
219	406
220	410
221	413
222	417
223	420
224	424
225	425
226	427
227	429
228	431
229	431
230	435
231	437
232	441
233	442
234	446
235	447
236	448
237	449
238	455
239	455
240	460
241	461
242	464
243	465
244	466
245	468
246	469
247	474
248	475
249	478
250	480
251	485
252	485
253	488
254	494
255	499
256	502
257	504
258	510
259	515
260	518
261	521
262	522
263	527
264	532
265	534
266	540
267	544
268	548
269	550
270	551
271	558
272	561
273	565
274	567
275	571
276	574
277	576
278	581
279	586
280	589
281	593
282	595
283	596
284	600
285	603
286	607
287	612
288	613
289	619
290	629
291	632
292	642
293	648
294	650
295	651
296	654
297	657
298	660
299	664
300	670
301	672
302	676
303	681
304	685
305	689
306	692
307	700
308	702
309	706
310	709
311	711
312	712
313	716
314	722
315	727
316	731
317	738
318	737
319	743
320	747
321	751
322	759
323	768
324	774
325	782
326	787
327	796
328	799
329	808
330	814
331	818
332	823
333	827
334	832
335	833
336	835
337	839
338	846
339	850
340	848
341	848
342	854
343	853
344	860
345	860
346	860
347	862
348	864
349	866
350	871
351	876
352	883
353	886
354	891
355	895
356	897
357	903
358	902
359	903
360	907
361	908
362	908
363	910
364	915
365	918
366	922
367	921
368	925
369	928
370	935
371	935
372	942
373	944
374	943
375	952
376	952
377	957
378	958
379	962
380	967
381	971
382	972
383	980
384	986
385	986
386	985
387	985
388	985
389	987
390	989
391	989
392	990
393	991
394	992
395	992
396	994
397	999
398	993
399	994
400	995
401	999
402	998
403	1003
404	1001
405	999
406	997
407	998
408	1001
409	998
410	1000
411	1002
412	999
413	996
414	998
415	1000
416	1001
417	1002
418	1005
419	1001
420	1000
421	1002
422	1004
423	1008
424	1008
425	1008
426	1006
427	1006
428	1008
429	1008
430	1010
431	1015
432	1011
433	1011
434	1011
435	1016
436	1015
437	1014
438	1013
439	1013
440	1017
441	1019
442	1019
443	1021
444	1020
445	1023
446	1024
447	1027
448	1025
449	1027
450	1026
451	1025
452	1023
453	1022
454	1024
455	1023
456	1025
457	1028
458	1027
459	1029
460	1030
461	1031
462	1034
463	1034
464	1033
465	1034
466	1033
467	1034
468	1037
469	1038
470	1039
471	1040
472	1040
473	1039
474	1040
475	1041
476	1040
477	1039
478	1039
479	1039
480	1042
481	1044
482	1047
483	1048
484	1049
485	1053
486	1056
487	1059
488	1059
489	1061
490	1063
491	1064
492	1064
493	1066
494	1067
495	1066
496	1067
497	1069
498	1072
499	1074
500	1078
501	1078
502	1079
503	1080
504	1081
505	1082
506	1081
507	1088
508	1091
509	1091
510	1091
511	1094
512	1091
513	1091
514	1093
515	1093
516	1093
517	1096
518	1101
519	1101
520	1098
521	1099
522	1100
523	1102
524	1099
525	1100
526	1099
527	1099
528	1103
529	1103
530	1102
531	1103
532	1105
533	1107
534	1105
535	1103
536	1104
537	1102
538	1102
539	1103
540	1104
541	1102
542	1106
543	1108
544	1107
545	1110
546	1110
547	1111
548	1111
549	1111
550	1110
551	1110
552	1110
553	1110
554	1109
555	1108
556	1107
557	1106
558	1110
559	1110
560	1109
561	1109
562	1116
563	1120
564	1123
565	1122
566	1120
567	1120
568	1123
569	1119
570	1120
571	1120
572	1116
573	1116
574	1116
575	1114
576	1115
577	1114
578	1116
579	1115
580	1114
581	1114
582	1111
583	1108
584	1105
585	1109
586	1108
587	1110
588	1117
589	1119
590	1119
591	1118
592	1119
593	1117
594	1118
595	1118
596	1116
597	1119
598	1121
599	1122
600	1129
601	1129
602	1124
603	1125
604	1127
605	1129
606	1127
607	1129
608	1132
609	1131
610	1133
611	1133
612	1135
613	1133
614	1134
615	1136
616	1132
617	1132
618	1129
619	1129
620	1129
621	1131
622	1130
623	1130
624	1131
