position	frequency
1	297.5
2	296.96
3	296.76
4	296.98
5	297.22
6	297.1
7	297.32
8	297.39
9	297.36
10	297.63
11	297.01
12	297.51
13	297.85
14	297.36
15	297.35
16	296.94
17	296.8
18	297.01
19	297.07
20	296.76
21	296.85
22	296.81
23	296.9
24	296.79
25	297.21
26	297.71
27	297.87
28	297.13
29	297.36
30	297.43
31	297.61
32	297.61
33	297.75
34	297.71
35	298.06
36	297.71
37	297.59
38	298.06
39	297.83
40	297.51
41	298.03
42	297.8
43	298.08
44	298.52
45	298.4
46	303.07
47	293.08
48	293.15
49	293.19
50	293.19
51	293.79
52	293.36
53	293.24
54	293.38
55	293.89
56	293.42
57	293.27
58	292.98
59	293.54
60	293.45
61	292.91
62	292.72
63	292.72
64	292.65
65	292.69
66	293.03
67	292.92
68	293.23
69	293.18
70	292.8
71	292.6
72	292.68
73	292.79
74	293.03
75	292.33
76	292.23
77	293.14
78	292.96
79	292.98
80	292.57
81	292.1
82	292.39
83	292.6
84	292.27
85	292.28
86	292.45
87	291.94
88	292.32
89	292.59
90	291.9
91	291.97
92	292.16
93	292.57
94	292.66
95	293.15
96	292.8
97	292.71
98	292.51
99	293.05
100	292.95
101	293.22
102	292.84
103	292.98
104	292.67
105	292.92
106	292.2
107	292.77
108	292.62
109	292.3
110	292.45
111	292.14
112	292.34
113	292
114	292.62
115	292.47
116	292.45
117	292.8
118	293.24
119	292.79
120	292.85
121	292.72
122	292.63
123	292.38
124	292.52
125	292.12
126	292.82
127	292.51
128	292.08
129	291.91
130	292.19
131	292.39
132	291.65
133	292.32
134	291.94
135	291.97
136	291.71
137	291.9
138	291.75
139	292.31
140	291.91
141	291.7
142	292.37
143	291.8
144	291.74
145	291.55
146	291.62
147	290.99
148	291.06
149	291.64
150	291.45
151	292.11
152	291.28
153	291.12
154	291.76
155	291.7
156	291.18
157	290.74
158	291.53
159	290.68
160	291.09
161	290.56
162	290.57
163	290.17
164	290.77
165	291.05
166	290.29
167	290.67
168	290.85
169	290.66
170	290.65
171	291.02
172	290.43
173	291.33
174	290.97
175	291.14
176	290.93
177	290.15
178	290.33
179	290.28
180	290.03
181	289.64
182	290.17
183	290.78
184	290.15
185	290.17
186	290.09
187	290.46
188	290.09
189	290.28
190	290.61
191	290.75
192	290.57
193	291.33
194	290.67
195	291.15
196	291.09
197	290.97
198	290.33
199	290.54
200	290.32
201	291.03
202	291.37
203	289.99
204	290.87
205	290.39
206	291.2
207	291.29
208	291.55
209	291.25
210	290.69
211	291.02
212	290.96
213	290.47
214	290.81
215	290.19
216	290.66
217	290.87
218	290.38
219	289.87
220	290.08
221	290.2
222	290.45
223	290.1
224	290.62
225	289.84
226	290.14
227	291.04
228	290.34
229	290.31
230	290.57
231	290.59
232	290.79
233	290.56
234	290.33
235	291.1
236	290.54
237	290.15
238	289.77
239	290.27
240	289.55
241	289.77
242	289.84
243	289.56
244	289.69
245	289.92
246	290.36
247	289.84
248	290.14
249	290.22
250	289.98
251	288.81
252	288.98
253	288.9
254	289.16
255	289.34
256	288.85
257	289.17
258	288.7
259	289.03
260	288.85
261	288.74
262	288.92
263	289.01
264	288.5
265	288.58
266	288.69
267	288.52
268	288.76
269	288.91
270	288.62
271	288.39
272	289.09
273	289.29
274	289.14
275	289.03
276	288.75
277	289.02
278	289.65
279	289.19
280	289.41
281	289.37
282	289.74
283	289.86
284	289.89
285	289.97
286	288.9
287	289.31
288	289.51
289	289.78
290	289.36
291	288.88
292	289.57
293	289.53
294	289.1
295	288.87
296	289.04
297	289.55
298	289.13
299	288.77
300	288.97
301	288.53
302	288.61
303	288.59
304	288.82
305	288.22
306	288.08
307	289.29
308	288.1
309	288.28
310	287.7
311	287.48
312	287.23
313	287.11
314	287.42
315	287.63
316	287.31
317	287.12
318	287.14
319	287.06
320	287.21
321	287.56
322	286.63
323	286.81
324	287.02
325	286.93
326	286.72
327	286.8
328	287.59
329	287.31
330	286.93
331	286.66
332	287.09
333	287.24
334	286.48
335	286.79
336	287
337	287.15
338	286.86
339	286.8
340	286.83
341	286.98
342	286.15
343	286.36
344	286.83
345	286.98
346	286.45
347	286.38
348	286.71
349	285.9
350	285.7
351	286.43
352	286.38
353	286.2
354	286.8
355	286.73
356	287.25
357	286.55
358	286.46
359	286.41
360	286.65
361	286.54
362	285.68
363	286.48
364	286.2
365	286.49
366	286.25
367	286.84
368	286.7
369	286.25
370	286.85
371	286.14
372	286.45
373	286.7
374	286.48
375	286.13
376	286.26
377	286.04
378	285.8
379	285.62
380	286.12
381	286.35
382	286.34
383	286.57
384	286.47
385	286.36
386	286.53
387	286.09
388	286.46
389	286.95
390	286.62
391	286.09
392	286.44
393	286.58
394	286.29
395	286.07
396	285.85
397	286.21
398	286.41
399	286.74
400	286.92
401	286.2
402	286.45
403	286.5
404	286.09
405	286.15
406	285.92
407	285.66
408	285.88
409	286.25
410	286.15
411	285.7
412	285.95
413	285.56
414	285.8
415	285.74
416	285.86
417	285.74
418	285.69
419	285.99
420	285.43
421	285.64
422	286.11
423	285.48
424	285.57
425	286.48
426	286.38
427	286.39
428	286.03
429	286.67
430	286.74
431	286
432	286.4
433	286.49
434	287.05
435	286.56
436	286.3
437	286.56
438	286.27
439	286.53
440	286.5
441	286.26
442	286.34
443	286.18
444	286.61
445	286.51
446	286.62
447	286.77
448	286.16
449	286.61
450	286.65
451	286.7
452	286.93
453	286.62
454	287.2
455	287.23
456	287.09
457	287.63
458	287.07
459	287.79
460	287.31
461	287.48
