position	frequency
4	1
5	1
6	1
7	1
8	2
9	3
10	4
11	4
12	5
13	5
14	5
15	5
16	5
17	5
18	5
19	6
20	6
21	6
22	6
23	6
24	6
25	6
26	6
27	6
28	6
29	6
30	7
31	7
32	7
33	7
34	7
35	7
36	8
37	8
38	8
39	8
40	8
41	8
42	8
43	8
44	8
45	8
46	8
47	8
48	8
49	9
50	10
51	10
52	10
53	10
54	10
55	10
56	10
57	10
58	10
59	10
60	10
61	10
62	10
63	10
64	10
65	10
66	10
67	10
68	10
69	10
70	10
71	10
72	10
73	10
74	10
75	10
76	10
77	10
78	10
79	10
80	10
81	11
82	11
83	11
84	12
85	12
86	12
87	12
88	12
89	13
90	13
91	13
92	13
93	13
94	13
95	14
96	14
97	14
98	14
99	14
100	14
101	14
102	14
103	14
104	14
105	14
106	14
107	14
108	14
109	14
110	14
111	14
112	14
113	14
114	14
115	14
116	14
117	14
118	14
119	14
120	14
121	14
122	14
123	14
124	14
125	14
126	14
127	14
128	14
129	14
130	14
131	14
132	14
133	14
134	14
135	15
136	15
137	15
138	15
139	15
140	15
141	15
142	15
143	15
144	15
145	15
146	15
147	15
148	15
149	15
150	15
151	15
152	15
153	15
154	15
155	15
156	15
157	15
158	15
159	15
160	15
161	15
162	15
163	15
164	15
165	15
166	15
167	15
168	15
169	15
170	15
171	15
172	15
173	15
174	16
175	17
176	17
177	17
178	17
179	17
180	17
181	17
182	17
183	17
184	17
185	17
186	17
187	17
188	17
189	17
190	17
191	17
192	17
193	17
194	17
195	17
196	17
197	17
198	17
199	17
200	17
201	17
202	17
203	17
204	17
205	17
206	17
207	17
208	17
209	17
210	17
211	18
212	18
213	18
214	18
215	18
216	18
217	18
218	18
219	18
220	18
221	18
222	18
223	18
224	18
225	18
226	18
227	18
228	18
229	18
230	18
231	18
232	18
233	18
234	18
235	18
236	18
237	18
238	18
239	18
240	18
241	18
242	18
243	18
244	18
245	18
246	18
247	18
248	18
249	18
250	18
251	18
252	18
253	19
254	19
255	19
256	19
257	19
258	19
259	19
260	19
261	19
262	19
263	19
264	19
265	19
266	19
267	19
268	19
269	19
270	19
271	19
272	19
273	19
274	19
275	20
276	20
277	21
278	21
279	21
280	22
281	22
282	22
283	22
284	22
285	22
286	22
287	22
288	23
289	23
290	24
291	24
292	24
293	25
294	25
295	25
296	26
297	27
298	27
299	27
300	28
301	28
302	28
303	28
304	28
305	28
306	28
307	28
308	28
309	30
310	30
311	31
312	31
313	31
314	31
315	31
316	31
317	31
318	31
319	31
320	31
321	31
322	31
323	30
324	30
325	30
326	30
327	30
328	30
329	30
330	30
331	30
332	30
333	30
334	31
335	32
336	32
337	31
338	31
339	31
340	31
341	31
342	31
343	31
344	31
345	31
346	31
347	31
348	32
349	32
350	32
351	32
352	32
353	32
354	32
355	32
356	32
357	32
358	31
359	31
360	32
361	32
362	32
363	32
364	32
365	32
366	32
367	33
368	32
369	32
370	31
371	31
372	31
373	31
374	31
