position	frequency
1	3
2	4
3	5
4	5
5	5
6	6
7	7
8	7
9	8
10	10
11	12
12	12
13	13
14	14
15	14
16	14
17	14
18	15
19	15
20	17
21	17
22	17
23	17
24	17
25	18
26	18
27	18
28	18
29	19
30	19
31	20
32	21
33	23
34	26
35	26
36	26
37	27
38	28
39	29
40	29
41	30
42	31
43	31
44	31
45	33
46	34
47	34
48	34
49	34
50	34
51	34
52	35
53	35
54	36
55	36
56	36
57	37
58	37
59	38
60	39
61	39
62	39
63	40
64	42
65	42
66	43
67	43
68	45
69	46
70	46
71	50
72	53
73	55
74	56
75	58
76	58
77	58
78	58
79	58
80	58
81	58
82	58
83	58
84	60
85	61
86	61
87	62
88	63
89	63
90	64
91	64
92	65
93	66
94	66
95	66
96	67
97	67
98	68
99	68
100	68
101	69
102	70
103	70
104	71
105	72
106	72
107	73
108	74
109	74
110	74
111	74
112	74
113	74
114	77
115	78
116	78
117	78
118	78
119	79
120	79
121	79
122	79
123	82
124	84
125	84
126	84
127	85
128	86
129	86
130	86
131	86
132	87
133	89
134	89
135	89
136	89
137	89
138	89
139	89
140	90
141	91
142	91
143	92
144	93
145	95
146	97
147	98
148	99
149	99
150	101
151	102
152	103
153	104
154	105
155	105
156	106
157	107
158	107
159	109
160	109
161	110
162	111
163	112
164	112
165	112
166	112
167	112
168	112
169	113
170	113
171	114
172	114
173	114
174	115
175	116
176	118
177	118
178	118
179	118
180	118
181	118
182	118
183	118
184	118
185	118
186	118
187	118
188	119
189	119
190	121
191	122
192	124
193	124
194	124
195	124
196	125
197	125
198	125
199	125
200	125
201	125
202	125
203	125
204	125
205	125
206	126
207	127
208	127
209	128
210	129
211	129
212	129
213	129
214	129
215	129
216	130
217	130
218	130
219	130
220	131
221	131
222	131
223	131
224	131
225	132
226	132
227	132
228	132
229	132
230	133
231	133
232	133
233	134
234	135
235	136
236	137
237	141
238	143
239	143
240	143
241	144
242	144
243	144
244	144
245	144
246	144
247	144
248	144
249	145
250	146
251	147
252	147
253	147
254	147
255	147
256	147
257	147
258	147
259	147
260	147
261	147
262	147
263	148
264	148
265	150
266	150
267	150
268	151
269	151
270	152
271	153
272	153
273	153
274	153
275	154
276	155
277	155
278	156
279	156
280	156
281	157
282	160
283	160
284	160
285	160
286	160
287	161
288	161
289	161
290	162
291	162
292	162
293	163
294	163
295	163
296	164
297	164
298	165
299	165
300	165
301	166
