position	frequency
1	1
2	2
3	2
4	3
5	4
6	5
7	6
8	7
9	7
10	9
11	10
12	13
13	14
14	14
15	16
16	16
17	17
18	17
19	18
20	21
21	21
22	22
23	23
24	24
25	25
26	25
27	25
28	25
29	25
30	25
31	25
32	26
33	26
34	27
35	28
36	28
37	28
38	28
39	28
40	30
41	32
42	32
43	32
44	33
45	33
46	33
47	34
48	34
49	35
50	36
51	38
52	40
53	42
54	44
55	45
56	45
57	47
58	47
59	48
60	48
61	48
62	48
63	50
64	51
65	52
66	53
67	54
68	54
69	54
70	54
71	56
72	57
73	57
74	58
75	59
76	60
77	60
78	61
79	61
80	61
81	62
82	63
83	64
84	66
85	66
86	67
87	68
88	68
89	68
90	68
91	70
92	70
93	71
94	71
95	71
96	73
97	74
98	74
99	74
100	76
101	77
102	77
103	78
104	80
105	80
106	80
107	80
108	80
109	80
110	80
111	80
112	81
113	81
114	81
115	81
116	81
117	81
118	81
119	81
120	82
121	82
122	82
123	82
124	82
125	83
126	84
127	85
128	85
129	85
130	86
131	87
132	87
133	88
134	89
135	89
136	91
137	93
138	94
139	94
140	94
141	94
142	94
143	94
144	94
145	94
146	95
147	95
148	95
149	95
150	96
151	96
152	96
153	96
154	97
155	98
156	98
157	98
158	98
159	98
160	98
161	99
162	99
163	99
164	100
165	100
166	100
167	100
168	100
169	100
170	100
171	100
172	100
173	100
174	102
175	102
176	102
177	102
178	102
179	102
180	103
181	103
182	104
183	104
184	104
185	105
186	105
187	105
188	105
189	105
190	105
191	105
192	105
193	105
194	105
195	105
196	105
197	105
198	105
199	106
200	106
201	106
202	106
203	106
204	106
205	106
206	106
207	106
208	106
209	106
210	106
211	106
212	106
213	106
214	107
215	107
216	107
217	108
218	108
219	109
220	109
221	110
222	111
223	111
224	111
225	111
226	111
227	111
228	111
229	111
230	111
231	111
232	113
233	113
234	114
235	115
236	116
237	117
238	117
239	117
240	117
241	118
242	118
243	118
244	119
245	119
246	119
247	119
248	119
249	119
250	119
251	119
252	119
253	121
254	121
255	121
256	121
257	122
258	122
259	124
260	125
261	125
262	126
263	127
264	127
265	127
266	127
267	127
268	127
269	128
270	128
271	128
272	128
273	128
274	128
275	128
276	128
277	128
278	128
279	129
280	130
281	130
282	130
283	131
284	131
285	131
286	131
287	132
288	133
289	134
290	134
291	134
292	134
293	135
294	135
295	135
296	136
297	136
298	136
299	137
300	137
301	137
302	137
303	137
304	137
305	137
306	138
307	138
308	139
309	139
310	140
311	141
312	142
313	143
314	145
315	147
316	147
317	148
318	148
319	148
320	148
321	148
322	149
323	150
324	150
325	151
326	152
327	152
328	152
329	152
330	152
331	152
332	152
333	152
334	153
335	153
336	153
337	154
338	154
339	154
340	156
341	158
342	159
343	160
344	160
345	161
346	161
347	162
348	162
349	163
350	164
351	164
352	165
353	168
354	168
355	168
356	168
357	168
358	169
359	169
360	170
361	170
362	170
363	170
364	171
365	171
366	171
367	171
368	171
369	171
370	173
371	174
372	174
373	174
374	175
375	177
376	178
377	179
378	180
379	180
380	181
381	182
382	183
383	183
384	183
385	183
386	184
387	184
388	185
389	187
390	189
391	190
392	192
393	194
394	197
395	198
396	200
397	201
398	202
399	203
400	203
401	204
402	205
403	205
404	206
405	206
406	206
407	206
408	207
409	209
410	212
411	214
412	216
413	217
414	217
415	219
416	219
417	220
418	220
419	221
420	224
421	226
422	227
423	228
424	228
425	230
426	231
427	232
428	233
429	235
430	235
431	237
432	239
433	240
434	241
435	243
436	245
437	246
438	246
439	248
440	248
441	248
442	248
443	251
444	251
445	252
446	252
447	253
448	254
449	254
450	255
451	256
452	258
453	260
454	261
455	264
456	265
457	267
458	269
459	271
460	272
461	274
462	276
463	276
464	276
465	278
466	279
467	280
468	283
469	284
470	286
471	288
472	289
473	292
474	296
475	298
476	300
477	301
478	301
479	303
480	305
481	310
482	310
483	311
484	315
485	317
486	317
487	320
488	321
489	323
490	325
491	327
492	327
493	330
494	331
495	332
496	334
497	334
498	336
499	338
500	338
501	340
502	342
503	343
504	343
505	344
506	344
507	350
508	353
509	354
510	356
511	358
512	360
513	360
514	361
515	363
516	365
517	365
518	365
519	368
520	376
521	378
522	380
523	380
524	383
525	384
526	385
527	386
528	389
529	390
530	392
531	393
532	394
533	398
534	400
535	401
536	401
537	404
538	406
539	408
540	407
541	408
542	408
543	410
544	411
545	412
546	411
547	410
548	410
549	411
550	413
551	414
552	417
553	419
554	419
555	420
556	420
557	420
558	419
559	420
560	421
561	423
562	423
563	425
564	425
