position	frequency
1	4
2	5
3	6
4	8
5	8
6	8
7	9
8	10
9	11
10	12
11	12
12	15
13	15
14	17
15	19
16	19
17	20
18	21
19	22
20	22
21	24
22	24
23	25
24	26
25	26
26	26
27	27
28	28
29	29
30	30
31	31
32	33
33	33
34	33
35	33
36	34
37	34
38	34
39	34
40	35
41	35
42	36
43	38
44	39
45	40
46	41
47	41
48	41
49	41
50	41
51	41
52	42
53	43
54	44
55	45
56	45
57	46
58	46
59	46
60	47
61	48
62	49
63	49
64	50
65	51
66	51
67	51
68	53
69	53
70	53
71	53
72	53
73	53
74	53
75	53
76	54
77	54
78	54
79	55
80	55
81	55
82	56
83	58
84	59
85	61
86	61
87	61
88	61
89	62
90	63
91	63
92	63
93	63
94	63
95	64
96	65
97	66
98	67
99	68
100	69
101	69
102	69
103	70
104	70
105	72
106	73
107	73
108	73
109	74
110	74
111	74
112	74
113	75
114	75
115	75
116	76
117	76
118	76
119	77
120	77
121	78
122	79
123	81
124	81
125	82
126	85
127	86
128	87
129	89
130	90
131	90
132	90
133	90
134	90
135	90
136	90
137	91
138	91
139	92
140	93
141	93
142	93
143	94
144	95
145	95
146	95
147	95
148	95
149	96
150	97
151	97
152	97
153	97
154	97
155	99
156	99
157	101
158	101
159	101
160	102
161	102
162	102
163	103
164	104
165	105
166	105
167	105
168	105
169	106
170	107
171	107
172	108
173	108
174	109
175	109
176	109
177	109
178	109
179	109
180	109
181	109
182	110
183	110
184	110
185	110
186	111
187	112
188	112
189	113
190	113
191	113
192	114
193	115
194	115
195	115
196	115
197	115
198	115
199	115
200	115
201	115
202	115
203	115
204	116
205	116
206	116
207	116
208	116
209	116
210	117
211	117
212	118
213	118
214	118
215	119
216	119
217	119
218	119
219	119
220	119
221	119
222	119
223	119
224	120
225	120
226	121
227	122
228	122
229	123
230	123
231	125
232	126
233	126
234	126
235	126
236	126
237	126
238	126
239	128
240	128
241	128
242	129
243	129
244	129
245	129
246	130
247	131
248	131
249	131
250	132
251	133
252	134
253	134
254	134
255	135
256	135
257	135
258	136
259	137
260	138
261	138
262	139
263	140
264	140
265	140
266	140
267	140
268	140
269	142
270	142
271	142
272	142
273	143
274	144
275	145
276	145
277	145
278	145
279	145
280	145
281	145
282	147
283	148
284	149
285	149
286	149
287	150
288	150
289	150
290	151
291	151
292	151
293	151
294	151
295	151
296	151
297	152
298	154
299	154
300	155
301	157
302	158
303	158
304	158
305	159
306	159
307	159
308	160
309	161
310	162
311	163
312	163
313	166
314	168
315	168
316	168
317	168
318	168
319	168
320	168
321	168
322	169
323	170
324	171
325	171
326	172
327	172
328	176
329	177
330	177
331	177
332	177
333	179
334	181
335	181
336	181
337	183
338	183
339	184
340	185
341	186
342	187
343	188
344	189
345	190
346	191
347	193
348	194
349	194
350	194
351	194
352	195
353	196
354	200
355	204
356	205
357	205
358	205
359	207
360	209
361	211
362	212
363	214
364	215
365	215
366	216
367	220
368	221
369	222
370	223
371	223
372	224
373	225
374	225
375	225
376	226
377	227
378	228
379	228
380	229
381	230
382	230
383	232
384	235
385	237
386	239
387	240
388	241
389	241
390	241
391	241
392	242
393	243
394	244
395	244
396	244
397	244
398	244
399	244
400	245
401	246
402	246
403	249
404	250
405	251
406	252
407	255
408	256
409	257
410	257
411	259
412	259
413	260
414	263
415	265
416	269
417	269
418	269
419	271
420	273
421	273
422	273
423	275
424	276
425	276
426	278
427	278
428	280
429	282
430	282
431	284
432	284
433	284
434	284
435	286
436	288
437	288
438	290
439	292
440	294
441	295
442	296
443	299
444	299
445	300
446	300
447	301
448	302
449	303
450	303
451	303
452	303
453	306
454	308
455	310
456	312
457	315
458	315
459	316
460	318
461	320
462	321
463	323
464	324
465	327
466	328
467	329
468	331
469	335
470	336
471	337
472	338
473	340
474	340
475	341
476	342
477	342
478	344
479	346
480	348
481	348
482	350
483	352
484	355
485	355
486	360
487	360
488	362
489	362
490	362
491	363
492	366
493	366
494	366
495	369
496	370
497	372
498	372
499	377
500	377
501	380
502	381
503	382
504	382
505	386
506	388
507	390
508	392
509	393
510	393
511	393
512	394
513	394
514	395
515	396
516	396
517	397
518	400
519	401
520	403
521	406
522	408
523	410
524	409
525	410
526	409
527	409
528	409
529	409
530	407
531	410
532	412
533	416
534	419
535	419
536	420
537	421
538	421
539	422
540	423
541	423
542	423
543	423
544	423
545	424
546	424
547	426
548	427
549	427
550	427
551	428
552	428
553	428
554	434
555	436
556	436
557	436
558	438
559	438
560	439
561	439
562	442
563	442
564	445
565	447
566	449
567	448
568	449
569	450
570	451
571	451
572	451
573	450
574	449
575	451
576	451
577	451
578	452
579	453
580	455
581	456
582	458
583	461
584	464
585	464
586	467
587	468
588	467
589	467
590	468
591	467
592	470
593	470
594	471
595	473
596	472
597	472
598	473
599	473
600	474
601	474
602	471
603	472
604	472
605	472
606	474
607	474
608	476
609	477
610	477
611	477
612	478
613	479
614	480
615	479
616	482
617	483
618	485
619	486
620	490
621	490
622	490
623	494
624	493
625	497
626	497
627	494
628	495
629	495
630	497
631	498
632	497
633	500
634	501
635	500
636	500
637	503
638	504
639	506
640	507
641	506
642	507
643	507
644	509
645	512
646	513
647	513
648	514
649	515
650	517
651	517
652	518
653	516
654	516
655	516
656	517
657	517
658	517
659	519
660	520
661	523
662	523
663	524
664	524
665	523
666	524
667	524
668	522
669	522
670	521
671	520
672	521
673	520
674	521
675	521
676	521
677	520
678	518
679	518
680	518
681	517
682	517
683	518
684	519
685	519
686	521
687	522
688	522
689	522
690	523
691	523
692	524
693	524
694	524
695	525
696	526
697	525
698	529
699	531
700	532
701	533
702	534
703	536
704	538
705	538
706	538
707	539
708	539
709	539
710	539
711	539
712	536
713	536
714	536
715	534
716	534
717	534
718	533
719	533
720	534
721	535
722	534
723	534
724	534
725	534
726	534
727	534
728	533
729	534
730	534
731	535
732	535
733	535
734	534
735	534
736	534
737	535
738	536
739	535
740	535
741	536
742	536
743	536
744	536
745	537
746	538
747	538
748	540
749	540
750	539
751	539
752	539
753	540
754	540
755	541
756	541
757	541
758	541
759	539
760	539
761	538
762	540
763	540
764	539
765	539
766	539
767	540
768	540
769	540
770	540
771	540
772	541
773	541
774	540
775	540
776	540
777	540
778	540
779	540
780	541
781	541
