position	frequency
1	492.67
2	492.85
3	492.61
4	493.24
5	492.77
6	492.32
7	492.49
8	492.84
9	492.29
10	492.78
11	491.89
12	492.51
13	492.62
14	491.7
15	492.57
16	492.31
17	492.31
18	492.8
19	491.82
20	492.12
21	492.12
22	491.67
23	491.27
24	492.29
25	492.64
26	492.31
27	491.21
28	491.09
29	491.53
30	491.3
31	492.16
32	492.05
33	491.98
34	492.25
35	492.95
36	492.75
37	492.37
38	492.45
39	492.39
40	492.63
41	492.11
42	492.05
43	492.45
44	492.33
45	491.79
46	492.53
47	493.96
48	490.74
49	490.23
50	490.11
51	489.76
52	491.01
53	490.09
54	490.11
55	489.93
56	489.85
57	490.68
58	490
59	489.96
60	490.4
61	489.74
62	490.75
63	490.06
64	490.54
65	490.17
66	490.08
67	489.85
68	490.26
69	490.81
70	490.64
71	490.58
72	490.23
73	490.34
74	489.79
75	490.7
76	489.81
77	491.01
78	490.38
79	490.15
80	489.86
81	490.54
82	490.94
83	490.11
84	489.53
85	489.59
86	490.7
87	490.16
88	490.72
89	490.52
90	490.01
91	491.32
92	490.64
93	490.04
94	490.49
95	490.24
96	490.56
97	490.06
98	490.59
99	490.17
100	490.12
101	489.87
102	490.51
103	490.61
104	490.91
105	489.75
106	489.69
107	489.77
108	490.17
109	490.67
110	490.12
111	490.23
112	490.98
113	490.23
114	490.16
115	490.66
116	489.61
117	489.91
118	490.52
119	490.06
120	490.38
121	490.72
122	490.46
123	490.35
124	490.21
125	490.44
126	490.89
127	490.46
128	490.14
129	490.79
130	490.02
131	490.61
132	490.63
133	490.59
134	490.81
135	490.08
136	491.18
137	490.8
138	490.7
139	491.32
140	491.51
141	491.44
142	491.17
143	491.91
144	491.96
145	491.66
146	492.28
147	491.86
148	491.99
149	492.2
150	492.4
151	491.98
152	491.78
153	491.67
154	491.32
155	491.77
156	491.57
157	491.82
158	491.95
159	491.59
160	491.11
161	492.18
162	491.98
163	491.45
164	492.21
165	491.84
166	491.83
167	491.31
168	492.52
169	490.64
170	491.13
171	491.6
172	492.28
173	491.47
174	492.05
175	492.03
176	492.35
177	492.16
178	492.67
179	492.83
180	493.14
181	492.05
182	492.72
183	492.57
184	492.43
185	492.35
186	492.27
187	492.3
188	493.04
189	493.14
190	493.09
191	492.23
192	492.65
193	492.35
194	491.42
195	492.06
196	491.98
197	492.46
198	492.09
199	491.62
200	491.52
201	491.64
202	492.15
203	492.25
204	492.51
205	491.76
206	491.33
207	491.57
208	491.82
209	491.56
210	491.63
211	490.75
212	490.93
213	491.68
214	490.54
215	490.36
216	490.69
217	491.55
218	491.05
219	491.44
220	490.97
221	492.04
222	490.7
223	491.5
224	491.19
225	491.23
226	491.11
227	490.92
228	490.45
229	490.94
230	490.34
231	490.12
232	490.57
233	490.52
234	490.5
235	490.27
236	490.29
237	490.19
238	491.22
239	490.98
240	490.2
241	490.36
242	491.06
243	490.81
244	490.97
245	491.14
246	491.33
247	490.89
248	490.34
249	490.7
250	491.18
251	491.84
252	490.87
253	491.32
254	490.91
255	491.34
256	490.77
257	490.86
258	491.23
259	490.88
260	490.87
261	490.77
262	491.84
263	490.35
264	491.09
265	490.94
266	490.36
267	490.27
268	491.01
269	490.94
270	490.29
271	490.3
272	491.34
273	490.17
274	490.3
275	490.44
276	490.2
277	490.35
278	490.34
279	490.67
280	490.88
281	490.61
282	490.6
283	490.59
284	490.3
285	490.25
286	491
287	491.04
288	490.88
289	490.7
290	489.85
291	490.32
292	490.32
293	490.13
294	490.21
295	490.71
296	490.54
297	490.53
298	489.66
299	490.51
300	490.31
301	490.35
302	490.99
303	490.45
304	490.35
305	490.87
306	490.12
307	490.17
308	490.26
309	490.5
310	490.39
311	489.81
312	489.33
313	489.76
314	489.5
315	489.82
316	489.79
317	490.1
318	490.21
319	489.45
320	490.61
321	489.19
322	489.38
323	489.87
324	489.64
325	489.6
326	490.09
327	489.86
328	489.79
329	490.21
330	490.18
331	490.12
332	490
333	490.34
334	490.12
335	489.23
336	489.99
337	489.37
338	489.96
339	489.36
340	489.35
341	489.24
342	489.28
343	490.27
344	489.95
345	489.27
346	489.36
347	490.21
348	489.06
349	489.16
350	489.47
351	489.85
352	490.18
353	489.35
354	489.88
355	489.67
356	489.77
357	489.65
358	489.99
359	490.2
360	489.62
361	489.72
362	490.41
363	490.21
364	490.89
365	490.39
366	489.49
367	490.16
368	489.86
369	489.29
370	490.32
371	489.98
372	490.17
373	489.32
374	490.37
375	490.36
376	489.68
377	489.98
378	490.06
379	490.94
380	489.82
381	490.13
382	489.52
383	490.18
384	491.13
385	490.64
386	490.85
387	490.36
388	491.47
389	490.82
390	491
391	490.55
392	491.38
393	491.13
394	490.31
395	491.56
396	491.57
397	491.72
398	491.44
399	491.2
400	492.55
401	491.36
402	491.93
403	492.14
404	491.49
405	490.83
406	491.64
407	491.4
408	491.57
409	492.12
410	491.92
411	492.04
412	492
413	492.41
414	490.87
415	491.7
416	491.96
417	492.32
418	491.68
419	491.86
420	491.51
421	493.24
422	491.87
423	491.85
424	491.24
425	491.57
426	490.68
427	490.53
428	491.86
429	490.93
430	490.92
431	490.72
432	491.31
433	491
434	491.99
435	490.57
436	490.02
437	490.98
438	490.71
439	491.2
440	491.7
441	491.38
442	491.51
443	490.89
444	491.07
445	490.64
446	490.78
447	491.29
448	490.86
449	490.63
450	490.75
451	490.66
452	491.18
453	491.21
454	490.52
455	490.94
456	491.5
457	491.79
458	490.64
459	491.21
460	490.51
461	491.54
462	491.91
463	491.76
464	491.75
465	491.62
466	491.34
467	490.96
468	491.04
469	491.46
470	491.75
471	491.31
472	490.55
473	490.76
474	490.67
475	490.8
476	490.98
477	491.47
478	490.63
479	490.34
480	491.78
481	492.76
482	491.86
483	492.7
484	492.42
485	492.82
486	492.67
487	493.06
488	492.18
489	493.01
490	491.92
491	493.39
492	491.72
493	493.12
494	492.88
495	492.71
496	492.93
497	492.62
498	493.32
499	493.13
500	493.67
501	493.47
502	491.93
503	492.94
504	493.07
505	492.83
506	492.78
507	493.05
508	493.12
509	493.38
510	492.78
511	492.96
512	492.92
513	493.6
514	492.65
515	493.84
516	493.58
517	493.2
518	492.46
519	493.31
520	493.72
521	493.39
522	492.95
523	493.67
524	493.16
525	493.31
526	493.25
527	493.42
528	493.11
529	493.23
530	493.89
531	493.03
532	493.62
533	494.15
534	494.83
535	494.24
536	494.64
537	494.76
538	494.21
539	493.72
540	494.67
541	494.34
542	494.08
543	494.01
544	493.46
545	494.37
546	494.26
547	494.72
548	493.3
549	494
550	493.89
551	494.25
552	493.74
553	493.54
554	494.02
555	493.29
556	493.66
557	494.38
558	492.68
559	492.87
560	493.67
561	492.88
562	493.49
563	493.02
564	493.75
565	493.41
566	492.94
567	493.53
568	492.91
569	492.55
570	492.41
571	493.04
572	492.43
573	492.19
574	491.87
575	492.33
576	492.07
577	491.73
578	491.61
579	491.35
580	491.87
581	491.83
582	491.82
583	491.34
584	491.92
585	491.22
586	491.78
587	492.18
588	492.1
589	491.49
590	491.66
591	491.48
592	492.16
593	491.37
594	491.46
595	491.13
596	491.17
597	491.88
598	491.19
599	491.69
600	491.14
601	490.8
602	491.04
603	490.64
604	490.98
605	491.08
606	491.94
607	491.02
608	491.33
609	490.38
610	490.45
611	490.38
612	490.58
613	490.62
614	490.07
615	490.68
616	489.9
617	491.01
618	490.25
619	490.63
620	490.27
621	490.51
622	489.72
623	490.02
624	490.32
625	490.06
626	490.67
627	490.93
628	491.1
629	490.35
630	490.03
631	490.19
632	490.34
633	489.39
634	489.73
635	490.13
636	490
637	489.6
638	489.56
639	489.59
640	489.96
641	489.77
642	490.14
643	489.74
644	490.29
645	489.92
646	489.54
647	489.59
648	489.59
649	490.02
650	489.57
651	489.87
652	489.34
653	489.97
654	489.71
655	489.17
656	489.58
657	489.32
658	489.09
659	489.62
660	488.91
661	489.1
662	489.2
663	489.53
664	488.88
665	489.03
666	489.07
667	488.75
668	489.57
669	488.98
670	489.25
671	488.52
672	489.51
673	488.63
674	488.65
675	488.64
676	488.47
677	488.33
678	489.04
679	488.78
680	488.02
681	487.86
682	488.99
683	488.35
684	487.82
685	488.45
686	488.38
687	488.74
688	488.64
689	489.4
690	489.4
691	488.6
692	489.31
693	488.87
694	488.7
695	488.93
696	488.8
697	488.55
698	488.96
699	489.39
700	489.09
701	489
702	488.86
703	489.29
704	489.22
705	489.27
706	489.64
707	489.06
708	489.69
709	489.94
710	488.89
711	489.43
712	489.02
713	489.07
714	489.12
715	489.2
716	489.43
717	489.02
718	488.94
719	489.46
720	489.77
721	488.94
722	489.44
723	489.13
724	489.19
725	488.82
726	489.15
727	489.49
728	489.34
729	489.24
730	489.32
731	489.45
732	489.03
733	489.16
734	489.83
735	489.42
736	489.08
737	488.93
738	488.86
739	489.85
740	489.09
741	488.97
742	489.49
743	489.35
744	489.35
745	489.33
746	489.75
747	489.11
748	489.43
749	489.36
750	489.4
751	488.96
752	489.15
753	489.51
754	489.71
755	489.29
756	489.34
757	489.55
758	489.25
759	489.43
760	489.65
761	489.35
762	489.64
763	489.44
764	489.78
765	489.06
766	489.66
767	489.69
768	489.42
769	489.3
770	489.6
771	489.54
772	489.8
773	489.68
774	489.53
775	489.5
776	489.61
