position	frequency
1	379.44
2	379.48
3	379.29
4	379.06
5	379.89
6	379.08
7	378.55
8	378.43
9	379.83
10	379.04
11	378.96
12	378.6
13	379.26
14	379.13
15	378.75
16	379.17
17	378.76
18	379.57
19	379.32
20	379.09
21	379.42
22	379.57
23	378.57
24	378.69
25	378.84
26	379.59
27	378.74
28	378.15
29	378.7
30	384.92
31	371.7
32	371.6
33	371.64
34	372.3
35	372.06
36	371.85
37	371.49
38	371.72
39	372.41
40	371.83
41	371.84
42	371.93
43	372.37
44	371.78
45	372.03
46	371.78
47	371.98
48	371.53
49	371.44
50	371.38
51	371.45
52	371.63
53	371.72
54	371.77
55	371.66
56	371.12
57	371.89
58	371.98
59	371.78
60	371.51
61	370.99
62	371.86
63	371.89
64	371.69
65	371.76
66	371.07
67	371.64
68	371.3
69	370.98
70	371.22
71	370.93
72	371.23
73	371.37
74	371.76
75	371.61
76	371.61
77	371.62
78	371.66
79	371.69
80	371.84
81	371.13
82	371.49
83	371.98
84	371.73
85	371.22
86	371.52
87	371.84
88	372.05
89	371.82
90	371.95
91	371.75
92	371.33
93	371.49
94	371.69
95	371.05
96	371.24
97	370.75
98	370.93
99	371.24
100	370.98
101	371.36
102	370.75
103	370.92
104	370.85
105	371.04
106	371.18
107	370.82
108	371.62
109	370.86
110	370.84
111	371.37
112	371.06
113	371.06
114	371
115	370.16
116	370.59
117	371.2
118	370.32
119	370.89
120	370.63
121	370.81
122	371
123	370.2
124	370.46
125	371.27
126	370.68
127	370.23
128	370.12
129	370.55
130	371.13
131	370.72
132	370.8
133	370.72
134	371.13
135	371.02
136	371.09
137	371.4
138	371.39
139	370.89
140	370.93
141	371.53
142	371.14
143	371.09
144	370.79
145	371.24
146	371.58
147	371.24
148	370.89
149	371.29
150	371.29
151	371.63
152	370.86
153	371.09
154	371.32
155	371.08
156	371.12
157	371.43
158	371.86
159	371.8
160	370.64
161	371.67
162	371.47
163	371.15
164	371.54
165	371.41
166	371.53
167	371.5
168	371.89
169	372.03
170	371.56
171	371.79
172	370.97
173	371.36
174	371.34
175	371.04
176	371.29
177	371.37
178	370.66
179	371.06
180	371.13
181	370.28
182	370.47
183	370.82
184	370.49
185	370.23
186	370.75
187	370.2
188	370.56
189	370.02
190	370.23
191	369.96
192	369.74
193	369.57
194	370.29
195	369.54
196	369.16
197	369.74
198	369.29
199	369.45
200	369.57
201	368.92
202	368.73
203	369.09
204	369.49
205	369.56
206	369.45
207	369.2
208	369.24
209	369.23
210	369.56
211	369.47
212	369.32
213	369.3
214	369.51
215	369.03
216	369.59
217	369.28
218	369.81
219	369.3
220	369.78
221	369.69
222	369.74
223	369.47
224	369.95
225	369.7
226	369.55
227	369.56
228	370.08
229	369.82
230	369.7
231	369.87
232	369.53
233	370
234	369.92
235	370.22
236	369.84
237	370.59
238	369.76
239	369.53
240	369.51
241	369.55
242	369.26
243	369.57
244	370.01
245	369.39
246	369.67
247	369.63
248	369.45
249	369.51
250	369.99
251	369.01
252	369.92
253	369.84
254	369.97
255	370.34
256	370.05
257	369.97
258	368.95
259	369.48
260	369.62
261	369.49
262	369.61
263	370.24
264	369.42
265	369.63
266	369.48
267	370.02
268	369.96
269	370.51
270	370.25
271	368.75
272	369.67
273	370.09
274	369.91
275	369.84
276	370.27
277	369.85
278	369.54
279	369.89
280	370.09
281	370.31
282	369.88
283	369.83
284	369.78
285	369.87
286	369.85
287	369.89
288	369.27
289	369.69
290	369.9
291	370.18
292	370.09
293	369.86
294	370.56
295	370.35
296	369.98
297	370.46
298	370.26
299	370.67
300	370.18
301	370.15
302	370.38
303	370.37
304	371.24
305	371.32
306	371.12
307	371.05
308	371.92
309	371.19
310	371.29
311	371.9
312	371.23
313	371.62
314	371.78
315	371.62
316	371.58
317	371.3
318	371.35
319	371.1
320	371.9
321	371.32
322	370.69
323	371.14
324	370.4
325	370.58
326	370.45
327	370.53
328	370.06
329	369.82
330	369.75
331	370.03
332	368.9
333	369.52
334	368.61
335	370.18
336	369.37
337	369.52
338	369.21
339	369.97
340	369.13
341	368.84
342	369.75
343	370.12
344	369.21
345	370
346	369.84
347	369.91
348	369.85
349	369.83
350	369.72
351	369.66
352	370.28
353	370.67
354	370.53
355	370.77
356	371.35
357	371.17
358	370.93
359	370.86
360	370.52
361	371.12
362	371.07
363	370.77
364	371.16
365	371.27
366	371.33
367	370.03
368	371.44
369	370.43
370	370.79
371	371.37
372	370.61
373	371.79
374	370.95
375	370.57
376	370.56
377	370.19
378	370.56
379	370.6
380	369.98
381	370.29
382	370.94
383	370.4
384	369.89
385	369.35
386	369.96
387	370.28
388	369.59
389	368.93
390	369.44
391	368.75
392	367.99
393	369.48
394	369.49
395	369.13
396	369.68
397	369.55
398	369.37
399	369
400	369.45
401	369.21
402	369.85
403	370.15
404	369.08
405	369.59
406	369.44
407	369.33
408	369.69
409	369.15
410	369.63
411	369.41
412	368.95
413	369.55
414	368.86
415	369.37
416	368.74
417	368.36
418	368.88
419	368.96
420	368.5
421	368.61
422	369.46
423	368.8
424	369.05
425	369.34
426	369.26
427	368.68
428	369.6
429	368.81
430	368.61
431	369.04
432	369.44
433	369.54
434	369.42
435	369.13
436	369.52
437	369.01
438	368.41
439	369.07
440	368.61
441	368.69
442	368.4
443	368.45
444	368.38
445	368.22
446	368.71
447	368.58
448	368.4
449	368.4
450	368.4
451	368.85
452	369.54
453	368.67
454	368.58
455	368.43
456	368.24
457	368.1
458	368.14
459	368.52
460	368.34
461	368.18
462	367.38
463	368.16
464	367.6
465	368
466	368.82
467	368.68
468	368.59
469	368.06
470	367.62
471	367.6
472	367.13
473	367.81
474	366.89
475	367.91
476	366.53
477	366.75
478	367.03
479	366.88
480	366.06
481	366.76
482	366.84
483	367.32
484	366.52
485	366.79
486	367.36
487	366.74
488	366.03
489	366.07
490	366.14
491	365.96
492	366.82
493	366.97
494	366.8
495	366.75
496	366.86
497	367.34
498	366.78
499	367.28
500	366.22
501	366.87
502	366.15
503	366.95
504	366.4
505	366.26
506	366.28
