position	frequency
1	465.95
2	465.82
3	465.28
4	464.83
5	465.35
6	465.35
7	465.17
8	464.85
9	465.7
10	464.92
11	465.3
12	465.32
13	464.62
14	465.17
15	465.2
16	464.33
17	464.75
18	465.2
19	464.77
20	464.53
21	464.4
22	464.9
23	465.22
24	464.96
25	465.58
26	464.78
27	464.98
28	465.32
29	465.34
30	464.76
31	465.05
32	464.76
33	465.1
34	465.34
35	465.61
36	465.75
37	465.06
38	465.51
39	466.06
40	465.13
41	464.5
42	465.12
43	464.84
44	472.13
45	458.44
46	457.37
47	457.98
48	456.88
49	457.01
50	457.35
51	456.93
52	457.4
53	457.19
54	457.25
55	457.55
56	457.51
57	457.54
58	457.87
59	456.48
60	457.19
61	458.17
62	456.86
63	456.64
64	457.12
65	457.2
66	457.37
67	457.17
68	457.28
69	457.81
70	457.82
71	457.25
72	457.07
73	457.36
74	456.89
75	457.19
76	457.32
77	457.06
78	457.15
79	457.16
80	457.2
81	457.52
82	457.85
83	458.17
84	457.94
85	457.57
86	457.63
87	457.65
88	458.32
89	457.91
90	458.15
91	457.76
92	457.54
93	457.62
94	458.12
95	458.01
96	457.92
97	457.84
98	457.73
99	457.12
100	457.42
101	457.56
102	457.59
103	457.61
104	457.83
105	457.2
106	457.32
107	457.05
108	457.6
109	457.06
110	458.02
111	457.33
112	456.86
113	456.53
114	457.8
115	456.98
116	457.54
117	457.13
118	457.54
119	457
120	456.88
121	457.44
122	457.11
123	457.58
124	458.13
125	457.69
126	457.55
127	457.98
128	457.26
129	458.11
130	457.7
131	457.95
132	457.61
133	457.86
134	457.35
135	457.92
136	458.27
137	457.43
138	457.66
139	458.21
140	457.51
141	457
142	457.23
143	456.82
144	457.18
145	457.39
146	457.29
147	457.93
148	457.17
149	456.64
150	456.72
151	457.37
152	456.99
153	457.29
154	457.34
155	457.49
156	457.56
157	456.88
158	457.21
159	457.26
160	456.99
161	457.48
162	457.75
163	456.76
164	456.89
165	457.13
166	457.55
167	457.14
168	457.16
169	457.49
170	457.52
171	457.95
172	457.6
173	458.06
174	457.38
175	457.38
176	457.16
177	457.36
178	457.19
179	456.57
180	456.86
181	457.12
182	456.98
183	456.13
184	456.45
185	456.28
186	457.13
187	456.5
188	456.67
189	456.9
190	457.3
191	457.4
192	457.34
193	457.04
194	457.22
195	457.46
196	457.92
197	457.01
198	457.41
199	457.59
200	457.45
201	457.54
202	457.64
203	458.46
204	456.92
205	457.19
206	457.33
207	458.35
208	457.57
209	457.96
210	457.56
211	458.04
212	457.61
213	457.49
214	458.15
215	457.9
216	457.3
217	457.94
218	457.83
219	458.22
220	457.34
221	457.39
222	457.07
223	457.08
224	456.97
225	456.12
226	456.33
227	455.67
228	456.23
229	456.31
230	456.22
231	456.93
232	456.42
233	455.7
