position	frequency
1	30.91
2	30.9
3	30.95
4	30.99
5	30.9
6	30.84
7	30.74
8	30.69
9	30.81
10	30.82
11	30.89
12	30.81
13	30.72
14	30.71
15	30.71
16	30.7
17	30.68
18	30.7
19	30.65
20	30.68
21	30.71
22	30.73
23	30.86
24	30.83
25	30.72
26	30.67
27	30.65
28	30.53
29	30.66
30	30.61
31	30.58
32	30.53
33	30.68
34	30.25
35	30.2
36	30.16
37	30.22
38	30.29
39	30.3
40	30.26
41	30.24
42	30.16
43	30.11
44	30.15
45	30.06
46	30.04
47	29.99
48	30
49	29.99
50	29.95
51	29.92
52	29.91
53	29.77
54	29.85
55	29.83
56	29.76
57	29.79
58	29.78
59	29.82
60	29.77
61	29.78
62	29.77
63	29.79
64	29.84
65	29.86
66	29.92
67	29.99
68	29.93
69	30.01
70	29.98
71	30
72	29.92
73	29.9
74	29.9
75	29.9
76	29.98
77	29.96
78	29.92
79	29.93
80	29.91
81	29.91
82	29.9
83	29.88
84	29.85
85	29.89
86	29.94
87	29.8
88	29.82
89	29.86
90	29.77
91	29.75
92	29.76
93	29.79
94	29.81
95	29.79
96	29.87
97	29.88
98	29.89
99	29.86
100	29.82
101	29.82
102	29.83
103	29.8
104	29.84
105	29.78
106	29.98
107	29.99
108	30.05
109	29.98
110	30.04
111	30.06
112	29.93
113	29.99
114	29.99
115	29.92
116	29.88
117	29.84
118	29.83
119	29.79
120	29.85
121	29.75
122	29.75
123	29.8
124	29.8
125	29.84
126	29.72
127	29.82
128	29.82
129	29.81
130	29.9
131	29.8
132	29.85
133	29.89
134	29.84
135	29.79
136	29.76
137	29.81
138	29.82
139	29.88
140	29.88
141	29.82
142	29.79
143	29.84
144	29.9
145	29.84
146	29.84
147	29.95
148	29.92
149	29.89
150	29.82
151	29.85
152	29.83
153	29.82
154	29.88
155	29.83
156	29.82
157	29.86
158	29.9
159	29.87
160	29.81
161	29.71
162	29.69
163	29.67
164	29.71
165	29.7
166	29.77
167	29.79
168	29.69
169	29.76
170	29.8
171	29.8
172	29.83
173	29.92
174	29.92
175	29.94
176	29.89
177	29.96
178	29.89
179	29.97
180	30.01
181	30.02
182	30.03
183	30.12
184	30.24
185	30.34
