position	frequency
1	129.96
2	129.86
3	130.21
4	129.52
5	129.72
6	129.45
7	129.57
8	129.93
9	129.55
10	129.64
11	129.45
12	129.78
13	129.59
14	129.68
15	129.68
16	130.19
17	130.06
18	130.17
19	130.26
20	129.96
21	129.88
22	129.9
23	129.68
24	129.29
25	129.4
26	129.35
27	129.84
28	129.44
29	129.41
30	131.12
31	127.2
32	127.14
33	126.71
34	127.32
35	127.02
36	127.13
37	126.89
38	126.88
39	127.46
40	127.36
41	127
42	127.13
43	127.49
44	126.71
45	127.32
46	127.63
47	127.48
48	127.6
49	127.25
50	127.01
51	127.3
52	127.51
53	127.4
54	127.15
55	127.12
56	127.52
57	127.63
58	127.33
59	127.55
60	127.15
61	127.52
62	127.32
63	127.32
64	127.26
65	127.35
66	127.39
67	127.72
68	127.6
69	127.6
70	128.01
71	128
72	127.94
73	128.51
74	128.11
75	128.28
76	128.29
77	127.73
78	127.91
79	128.12
80	127.93
81	127.71
82	128.18
83	128.24
84	127.84
85	127.74
86	127.18
87	127.14
88	127.4
89	127.51
90	127.51
91	126.93
92	127.68
93	127.04
94	126.99
95	127.12
96	127.19
97	127.72
98	127.59
99	127.59
100	127.84
101	126.94
102	126.87
103	126.52
104	126.49
105	126.57
106	126.52
107	126.96
108	126.7
109	126.47
110	126.53
111	126.75
112	126.75
113	126.56
114	126.32
115	126.11
116	126.26
117	126.37
118	126.26
119	126.06
120	126.49
121	126.47
122	126.24
123	126.96
124	126.88
125	126.64
126	126.88
127	127.07
128	127.23
129	127.45
130	127.43
131	127.46
132	127.6
133	127.54
134	127.14
135	127.37
136	127.49
137	127.49
138	127.06
139	126.8
140	127.43
141	127.43
142	127.31
143	127.46
144	127.28
145	127.1
146	126.99
147	127.02
148	127.22
149	127.64
150	127.41
151	127.31
152	126.97
153	126.98
154	127.13
155	127.12
156	127.05
157	126.87
158	127.22
159	127.66
160	127.29
161	127.7
162	127.49
163	127.71
164	128.08
165	127.92
166	127.71
167	127.7
168	127.85
169	127.51
170	127.79
171	127.65
172	127.68
173	127.87
174	127.72
175	127.51
176	127.59
177	127.5
178	127.93
179	127.7
180	127.36
181	127.55
182	127.25
183	127.37
184	127.54
185	127.53
186	127.28
187	127.29
188	127.26
189	127.53
190	127.22
191	127.65
192	127.26
193	127.3
194	127.43
195	127.23
196	127.29
197	127.43
198	127.78
199	127.01
200	126.76
201	126.85
202	127.14
203	127.05
204	127.12
205	126.86
206	126.99
207	127.03
208	126.8
209	126.93
210	126.74
211	126.82
212	126.66
213	126.7
214	126.47
215	126.86
216	126.47
217	126.95
218	126.96
219	126.47
220	126.4
221	126.49
222	126.37
223	126.5
224	126.17
225	126.17
226	126.71
227	126.69
228	127.04
229	126.28
230	126.4
231	126.35
232	126.14
233	125.65
234	126
235	125.84
236	125.75
237	125.87
238	126.05
239	126.02
240	125.79
241	125.8
242	125.98
243	125.58
244	125.61
245	126.01
246	126.22
247	126.37
248	126.34
249	126.66
250	126.64
251	126.69
252	126.42
253	126.32
254	126.38
255	126.5
256	126.35
257	126.06
258	126.12
259	126.24
260	126.28
261	126.29
262	126.15
263	125.91
264	126.06
265	126.26
266	126
267	125.93
268	125.93
269	126.01
270	126.06
271	126.31
272	126.26
273	126.14
274	126.9
275	126.45
276	126.4
277	126.55
278	127.03
279	126.3
280	126.29
281	125.93
282	126
283	126.17
284	125.91
285	126.17
286	126.17
287	126.19
288	126.05
289	126.28
290	125.73
291	125.72
292	125.87
293	125.94
294	125.88
295	125.98
296	126.23
297	125.61
298	126.09
299	125.62
300	125.83
301	125.31
302	125.47
303	125.99
304	125.83
305	126
306	125.99
307	126.29
308	126.12
309	126.56
310	126.58
311	126.6
312	126.86
313	126.98
314	126.5
315	126.54
316	126.22
317	126.52
318	126.55
319	126.41
320	126.55
321	126.38
322	126.51
323	126.83
324	126.59
325	126.78
326	126.73
327	126.64
328	126.71
329	126.5
330	126.96
331	126.41
332	126.33
333	126.75
334	126.43
335	126.33
336	126.71
337	126.29
338	126.84
339	126.85
340	126.83
341	126.79
342	126.69
343	126.63
344	126.55
345	126.45
346	126.78
347	126.92
348	127.06
349	126.62
350	126.37
351	126.54
352	126.28
353	126.27
354	126.04
355	126.29
356	126.45
357	126.07
